Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5845.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5846.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5847.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5848.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5849.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5850.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5851.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5852.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5853.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5854.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5855.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5856.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5857.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5858.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5859.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_15cm_4-26-2024_Slot2-91_5790.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_15cm_4-26-2024_Slot2-91_5791.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_15cm_4-26-2024_Slot2-91_5792.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_15cm_4-26-2024_Slot2-91_5793.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_058_DIA_20min_15cm_4-26-2024_Slot2-91_5794.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_15cm_4-27-2024_Slot2-91_5824.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_150nlmin_15cm_4-27-2024_Slot2-91_5825.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_150nlmin_15cm_4-27-2024_Slot2-91_5826.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_150nlmin_15cm_4-27-2024_Slot2-91_5827.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_150nlmin_15cm_4-27-2024_Slot2-91_5828.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_200nlmin_15cm_4-27-2024_Slot2-91_5829.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_200nlmin_15cm_4-27-2024_Slot2-91_5830.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_200nlmin_15cm_4-27-2024_Slot2-91_5831.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_200nlmin_15cm_4-27-2024_Slot2-91_5832.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_200nlmin_15cm_4-27-2024_Slot2-91_5833.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5865.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5866.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5867.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5868.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_200nlmin_15cm_4-28-2024_Slot2-91_5869.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5870.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5871.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5872.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5873.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_250nlmin_15cm_4-28-2024_Slot2-91_5874.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5875.d	D:\LucyC\20240413_Hela250pg_LCMS_methodtest\Hela_250ng_087_DIA_20min_II_300nlmin_15cm_4-28-2024_Slot2-91_5876.d
Q9H2U2	Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1123.34	1076.11		1105.84	1905.9	1545.79	951.658	1459.51	739.752	1046.71	633.64	1574.03	815.182	1034.63		774.158	1610.01	1781.54	1304.8	1141.69		976.131		1502.68		431.587	941.526	1442.99	1183.14	749.511												
Q9H2W6	Q9H2W6	RM46_HUMAN	MRPL46	39S ribosomal protein L46, mitochondrial																										480.036	458.547			378.157												
Q9H307	Q9H307	PININ_HUMAN	PNN	Pinin	1069.63			1070.84		881.473	1101.67	1867.47				1257.44			1562.42	379.904	656.817						671.046	1949.32			472.667	700.415	496.966													
Q9H361	Q9H361	PABP3_HUMAN	PABPC3	Polyadenylate-binding protein 3			1437.51	360.285													671.979			955.166			1432.27			607.884		1178.86		988.832												
Q9H3H3	Q9H3H3	CK068_HUMAN	C11orf68	UPF0696 protein C11orf68																								685.712																		
Q9H3K2	Q9H3K2	GHITM_HUMAN	GHITM	Growth hormone-inducible transmembrane protein	792.436					1580.92					1373.61	1345.73		1185.51	1632.95		903.324	1407.57				1708.25	1669.42							1522.45												
Q9H3K6	Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	1523.03		1164.09	1513.6	1206.58	1741.98	1859	1405.75	1398.87	1284.37	1882.54	1814.81	1837.93	2187.99	1368.5		2219.11			1170.08			1245.6	1907.34	1537.3	1874.76	1577.9	1536.65	1093.53	2147.02												
Q9H3N1	Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	1928.26	2188.73	1421.41	1970.68	2047.41	1477.93	2085.28	1332.1	2173.01	2200.42	2216.92	1364.32	1676.28	1681.18	1888.46	2205.63	2661.26	1817.55	2015.59	1417.59		3176.26	2147.79	1587.01	2166.79	1930.63	1888.62	1505	1944.03	2043.71												
Q9H3P7	Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60							887.922	631.153		933.893	428.391	771.048	330.293	1001.65	658.4		447.039	1006.75				347.318			1151.47	651.04	318.892	813.351	456.618	409.331												
Q9H3U1	Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A						1038.44		1932.67			1407.29	1742.6	1754.01	1853.97		749.678				390.496			768.589		302.138	520.01	431.16	626.665	535.427	596.518												
Q9H444	Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	1182.91	1356.19	1377.76	1563.44	1132.33	2148.7	1432.82	1120.13		1496.19	1861.68	1403.48	1071.96	1464.79			1125.43	1214.29	1500.54	1199.53		1326.9		808.032	1115.84	2311.1	1944.72	1210.83	1433.28	1358.95												
Q9H488	Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1																	666.077		924.486	990.911		335.729		790.911		785.87			798.692	663.362												
Q9H4A3	Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1						958.75	1088.77	1464.7	835.417	1691.82	1955.21	1143.6	1038.65	1072.12	803.895	2397.37	1240.06	946.968	767.973					2191.03			949.892	730.295	1104.09	1789.53												
Q9H4A4	Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	636.127	1162.37	885.334				781		1275.12		1274.33	1243.74	1238.77	753.868	1077.82	1201.18	1090.61	1273.73	1405.12	1065.51		1591.64	1005.54	1310.44	1867.93	1324.1	1001.71	977.578	1413.41	1369.51												
Q9H4A6	Q9H4A6	GOLP3_HUMAN	GOLPH3	Golgi phosphoprotein 3				474.793		515.878	612.281			507.638				947.285		353.343		899.769				631.166	1021.22			477.606	461.936		537.771	390.624												
Q9H4G0	Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1								1192.31				888.636		1018.68	832.124											478.203		369.153														
Q9H4G4	Q9H4G4	GAPR1_HUMAN	GLIPR2	Golgi-associated plant pathogenesis-related protein 1		772.956			603.974	1182.74	613.128	585.748	842.487	648.687		498.814	618.916	598.197	728.493		526.166	421.653		565.031		783.371	1193.67	492.182	731.279	1098.46	933.256		798.288	820.048												
Q9H4L4	Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3																							1218.82		910.277			324.503		235.635												
Q9H4M9	Q9H4M9;Q9NZN3;Q9H223	EHD1_HUMAN	EHD1	EH domain-containing protein 1	1664.35		1778.35	1237.85	1337.36	679.124	1252.36	1404.65	1226.67				1168.56	907.544		1123.36			1326.61	1499.76						1106.12	1352.33	743.932	1012.32	1370.52												
Q9H583	Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1			415.39					486.535															788.353			751.715	728.025	600.852		594.427												
Q9H6F5	Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86		1098.41		1418.19		1479.92	1061.8	1284.24	1227.51	1725.46	1312.97		1225.24	1345.44	1084.01	1172.2				1386.65									1970.04													
Q9H6R4	Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6		1016.59					654.76			1407.19						499.531				296.839							243.214															
Q9H6T3	Q9H6T3	RPAP3_HUMAN	RPAP3	RNA polymerase II-associated protein 3												341.648		579.618	588.056		267.652									429.873																
Q9H6Z4	Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3												281.453																		838.733												
Q9H773	Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	866.462	872.091	1189.02	1392.53	916.577	720.689	961.075	1124.97	672.494	1177.45	942.972	1325.34	1308.53	1450.63	693.905			1694.16		747.722		312.258	716.605	2304.3	867.263	1311.44	881.704		1247.79	927.827												
Q9H7B2	Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog																	394.181							1094.91																		
Q9H7E9	Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	595.446	1592.48		941.259	1016.31	413.363	713.625	742.206	768.906	514.657	854.743	922.908	836.591	652.892	691.207	772.406		868.586		1058.19		376.306	713.654			1085.16	1029.86	789.568	841.318	1527.84												
Q9H7Z7	Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	807.853	556.241		938.459		872.266	1038.3	596.241			1179.79	787.714	873.619	1481.96	1055.74	1029.39	508.885			1013.38		564.109	1253.19	2624.53		1059.76	1288.51	646.35	1261.86	1071.51												
Q9H832	Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z		1911.08	1170.63			2217.49	3211.32	2693.94	3607.63	2714.87	1425.49	1743.77	1932.31	2261.36	2071.52			1242.7				1338.1		1028.98		853.847		1758.53	892.778	1457.07												
Q9H845	Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial							462.416	496.038								565.103	634.064			478.772			797.589			694.973	584.976	976.1	768.02	417.606												
Q9H853	Q9H853	TBA4B_HUMAN	TUBA4B	Putative tubulin-like protein alpha-4B									2059					2438.94	1456.48				1185.44				1309.43	1584.22	1284.81		818.391	1665.42														
Q9H8Y8	Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	850.352	1001.18	1025.65	522.014	1066.53	1275.92	866.805	1059.36	1345.85	877.875	1611.1	1398.43	1131.63	862.263	810.994	1206.8	928.489		1638.44	1446.58			1613.38	2820.2	2497.06	936.583	1064.3	1338.01	936.709	1123.43												
Q9H910	Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2		1510.41	1140.98	1110	1999.36			1382.34			1478.72	1932.88	1052.34	1512.21		1456.01	1325.32	1157.96	1656.29	1665.92		1509.15	1462.43	1296.05	1338.79	1583.79	1509.05	1878.38	1937.44	1851.79												
Q9H9A6	Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40																						790.882			2154.46	683.839	369.062	674.293	750.052	231.55												
Q9H9B4	Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	3022.73	3025.17	2363.9	2728.16	2870.31	3212.08	3660.38	2693.87	2774.92	3405.53	3336.66	2940.85	3596.66	3445.55	3012.63	3244.51	3280.38	3202.79	4144.07	3247.93		3988.04	3615.51	4273.46	6818.5	3156.06	3334.6	3267.07	3014.74	3596												
Q9H9J2	Q9H9J2	RM44_HUMAN	MRPL44	39S ribosomal protein L44, mitochondrial						842.362			386.476						514.659											691.074		366.525	430.088	349.509												
Q9HAU0	Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	582.617		1068.45				379.187			652.826				616.685			488.405							1370.07																		
Q9HAV0	Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	806.864	1523.31	995.078	834.191	552.468			879.135	688.743		947.549	1071.02	1124.84		1063.72	818.612	501.017	1296.3	519.45	603.227		961.936	1572.94	1273.32	626.954	889.506	1339.63	729.191	157.362	1185.94												
Q9HAV4	Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5										643.585	467.492	622.381							433.125	525.436			610.37				321.177		226.739	500.005												
Q9HAV7	Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	1396.69	1683.54		1437.51	1388.55	1453.92		1502.78	1288.62	1081.94	1204.53	1057.51	1435.3	1845.85	290.407	1466.26	1422.49	1098.26	1444.05	898.653		1724.67	1823.04	2080.09	1542.28	938.208	968.997	1433.48	1406.21	1111.42												
Q9HB07	Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease			1437.4				1800.55			920.347	1375.21	1096.77	1201.56		1123.96	1771.3	1283.06	845.759	1403.77	1436.52		1723.67	965.01	765.523	971.298	661.755	1144.03	1038.64	1042.83	923.626												
Q9HB19	Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2							741.51				649.98															757.405	718.332	443.997		1249.45												
Q9HB40	Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	516.497	900.464	701.911			1364.38	659.871	835.975	568.098	726.055	1084.08	638.647	865.037	633.108		711.57			447.873	747.998				1034.42		1036.01	1475.88		352.257													
Q9HB71	Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	705.453		2482.46			3754.96	1277.99	5233.31		3469.99	3599.58	2058.82			2770.87	2014.15	1876.47	1793.4	1963.24	1764.13		1806.23	1454.99	1483.32	2570.03	1852.39	1918.04	1628.24	2084.65	1384.81												
Q9HBJ7	Q9HBJ7	UBP29_HUMAN	USP29	Ubiquitin carboxyl-terminal hydrolase 29			3811.93			5517.39	4460.31		4319.95			5760.16		7699.57				5502.83		5331.88				3998.12			4542.19		6484.09													
Q9HC36	Q9HC36	MRM3_HUMAN	MRM3	rRNA methyltransferase 3, mitochondrial																									737.263				620.697	440.759												
Q9HC38	Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4		1313.81	1049.62	797.683	1096.37		1152.28	892.043	1452.06	1106.21	967.851	819.149	834.669	869.338	1154.03	1601.88	1324.14	1590.83	1190.15	1777.41		1327.02	1870.57	2980.56	1577.6	899.931	1052.59	1232.99	1155.02	838.096												
Q9HCD5	Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5							987.251	431.036	610.5	813.967			817.348			971.379												623.208														
Q9HCE1	Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10						475.843		343.9				1107.01	503.815				1225.15		154.94				758.769	684.92		577.898		896.523	653.326	590.689												
Q9HD26	Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein																											501.312	466.018														
Q9HDC9	Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	1792.38	1146.54	1308.07	1582.82	1259.12	1630.89	1271.93	1522.29	1448.76	1494.91	1050.59	1300.48	1114.69	1017.06	783.759	1452.52	1039.11	1720.11	1830.61	979.449		863.314	1381.61	782.08	1090.37	1631.26	1310.28	988.65	1574.68	1061.64												
Q9NNW7	Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial			707.673						606.451					551.284																												
Q9NP74	Q9NP74	PALMD_HUMAN	PALMD	Palmdelphin		642.541					690.079				499.264	629.338					1160.96							839.948	1094.77	908.61		693.469	588.091	667.893												
Q9NP79	Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	573.142	632.242	532.95				1014.47		390.133		1542.17	1165.7	725.092			1474.85										2000.51	1570.46	979.669	751.745													
Q9NP97	Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1											1673.88			1640.62		1433.59	1458.52	1825.05	1493.57	928.151		1362.1	3598.87	1101.98	1284.31	576.365	1893.96	1219.78	1851.97	2309.31												
Q9NPA0	Q9NPA0	EMC7_HUMAN	EMC7	ER membrane protein complex subunit 7		633.809					436.735		345.836		764.947		425.221															427.824	521.23													
Q9NPD3	Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41		1262.85	1964.65		1736.74	1252.41			1444.58	1496.69	1777.57	1946.3	1474.82	1605.82	1581.82	1301.72	1091.4	1249.16		1674.73		1610.73	1562.29		935.852	1239.43	1398.65	2026.51	1403.64	1401.81												
Q9NPD8	Q9NPD8	UBE2T_HUMAN	UBE2T	Ubiquitin-conjugating enzyme E2 T	586.242								493.403		804.769	614.952		650.256													431.001	505.797		534.367												
Q9NPE3	Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3																			345.534								278.478	428.54														
Q9NPF4	Q9NPF4	OSGEP_HUMAN	OSGEP	Probable tRNA N6-adenosine threonylcarbamoyltransferase			332.257										356.319						805.994				392.588		409.518	715.58	228.942	396.547		612.36												
Q9NPJ3	Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13		1079.66					1422.1	919.75	1294.49	856.201	651.072		676.565													1091.68	956.396	829.752	712.148	772.762												
Q9NQ48	Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	3992.54																											1533.57	234.826													
Q9NQC3	Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4			6016.67		5512.03	3519.94		3608.93		2584.95	1928.39	1767.6	2374.42	1746.82	5395.02	3083.54	2591.44	1633.69	3245.99	2914.56		2698.89	2932.18	3120.69	3929.73	2725.25	2988.22	3209.96	2612.51	2909.6												
Q9NQG5	Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B											374.462	543.286	363.155					861.386		517.784		504.455	747.417		724.06	523.206	353.993	643.422	309.472	398.491												
Q9NQP4	Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	717.908					892.613	1438.26	1029.47	784.291	860.715	552.771	853.654	978.746	1153.63	689.554	947.397	968.5	887.632	748.696	646.751		2264	1473.72	1421.26	1462.45	396.864	996.702	1157.9	809.923	777.384												
Q9NQR4	Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	1387.48	988.815	1413.94	870.006	1074.44	765.84					404.353	872.67	508.862	475.964	814.803	906.975		826.815	611.224	604.107		241.131	973.766	1907.37	980.638	1028.77	845.746	740.656	845.223	897.03												
Q9NQT5	Q9NQT5	EXOS3_HUMAN	EXOSC3	Exosome complex component RRP40																										679.773	640.63															
Q9NQW6	Q9NQW6	ANLN_HUMAN	ANLN	Anillin		1278.06	1168.31		272.953	1166.14		451.029																																		
Q9NQW7	Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	581.765	564.711				576.567			1113.72			549.354				897.477			228.272			572.887	303.52		514.02	381.554	338.058	366.53	397.283													
Q9NR12	Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	2172.25	2939.41		2697.95	2287.27	2401.72	2128.75	2031.12	2696.46	3213.51	2674.28	2502.51	2143.97	1961.08	1812.65	2741.14	1845.18	2520.65	2334.89	2271.43		2000.85	2158.48	2680.29	2635.89	2417.61	2025.25	2773.98	1934.91	1860.7												
Q9NR30	Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	2832.36	2842.73	2555.04	2712.91	2652.46	2585.25	2318.9	2473.67	2001.38	2472.51	1784.78	2094.68	1842.42	2606.29	1905.46	2487.71	2201.08	2095.3	2005.09	1872.76		2208.79	1967.22	2392.2	1971.73	3017.8	2425.92	2432.84	1904.52	2282.62												
Q9NR31	Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a		1730.88		1074.7	1558.85						853.278				1068.54	1834.32	993.104	1126.72	906.187	1545.52		888.757	1191.52	863.635		1090.42	686.298	1388.3	1331.91	1211.1												
Q9NR45	Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	3189.32	1859.62	2973.14				1025.86	3739.29				1222.91	893.24	1194.41	1487.39	1298.18	882.144	929.26	1134.85	727.629		1213.79	832.853	555.691	1304.86	934.107	637.031	823.25	704.67	1176.09												
Q9NR46	Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2						794.225					1049.49				781.571				439.321					1075.19		474.589		1020.68		642.513												
Q9NRF9	Q9NRF9	DPOE3_HUMAN	POLE3	DNA polymerase epsilon subunit 3				1231.8	506.44	1545.43	1675.08	925.531	1557.56	1839.89	1522.3	2177.76	1432.82	1527.07	1668.68		2311.71		1332.09							1681.07	1532.83	889.46	1130.58													
Q9NRG0	Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1																			827.623					1343.8			564.987	619.689	910.331	842.771												
Q9NRG9	Q9NRG9	AAAS_HUMAN	AAAS	Aladin														7764.02					711.906				982.665	871.988		664.777	617.208	555.245		679.033												
Q9NRP0	Q9NRP0	OSTC_HUMAN	OSTC	Oligosaccharyltransferase complex subunit OSTC																741.618	840.837			531.4		1054.95	943.38	677.98	1125.25	398.078	741.041	674.494	766.745	503.497												
Q9NRV9	Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	1373.04	2214.66	2546.66	2755.37	2727.24	1407.97	1340.6	1405.46	1938.2	1411.78	1175.88	1856.12	1390.96	1778.51	1958.29	1761.29	1833.17	1900.1	2318.66	1630.39		2263.4	1808.86	1764.18	1715.94	1847.92	1926.37	1853.31	1984.1	1532.65												
Q9NRX2	Q9NRX2	RM17_HUMAN	MRPL17	39S ribosomal protein L17, mitochondrial																						577.647				1225.46	695.65	441.708	607.093	951.303												
Q9NRX4	Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	892.351	619.208		597.258	666.934	1109.34	243.724	473.414	472.451	694.035	565.938	650.734	1112.68	1061.76	930.079		619.593		867.701			706.347		1609.93		1245.76	1331.26	1445.04	1084.49	1172.9												
Q9NS69	Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	1547.87	1444.75						957.257	1020.86	599.461		813.304	742.751	1025.97	904.848	977.689		736.671	869.322	577.144		915.709	657.843	490.158	1344.93	776.193	800.782	806.122	1010.98	967.855												
Q9NSD9	Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	1613.08	1919.54	1736.02	2052.38	1828.34	2788.08	1591.66	1224.33	1649.91	1874.85		2082.18	1915.53	1935.97	2443.21	2135.5	2676.71	1927.13	2276.11	1652.15		2089.42	3461.14	2602.36	3330.72	2106.55	2273.27	2183.28	1960.95	2404.72												
Q9NSE4	Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial		1035.45				708.151			1370.35		622.763					939.353		1863.58	805.327					4005.51		652.721	784.245	546.053	650.258	399.581												
Q9NT62	Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	773.991					649.266	821.139			586.61			714.457					569.206											756.741	1041.06												
Q9NTJ3	Q9NTJ3	SMC4_HUMAN	SMC4	Structural maintenance of chromosomes protein 4	957.191	888.231	740.554	1178.52	1348.15	1406.31	845.907	858.07	898.298	1245.58	1037.19	903.467	1276.64	1195.22	1231.9	1019.36	1220.36	2017.98		1119.94		1164.43	757.989	1144.51	1132.49	1068.02	987.115	1664.47	1269.59	776.299												
Q9NTJ5	Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1																							1204.7																			
Q9NTK5	Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	2441.36	2331.57	2630.45	2063.31	2791.67	2432.64	2956.14	2134.8	2545.6	2376.03	2170.89	2705.8	2163.51	2378.97	2217.65	2086.17	2298.5	3043.9	2839.46	2931.03		3140.13	2042.54	3203.12	2225.35	3084.11	2361.95	3019.75	2505.18	2927.09												
Q9NTX5	Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase																			627.346							508.876	565.442			263.12												
Q9NTZ6	Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12		623.178		792.795					1069.68	883.631		833.419						884.657	1446.8	1223.73							1324.04		1241.5													
Q9NU22	Q9NU22	MDN1_HUMAN	MDN1	Midasin																							1079.83	4525.61		473.151				253.541												
Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial																										356.066	421.728		416.536													
Q9NUP9	Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C		1218.89	623.125						515.189		694.43	593.124		621.029	636.402									649.346			1001.24	952.546	843.316													
