Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Unique Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Total Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 MaxLFQ Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q9UM13|APC10_HUMAN	Q9UM13	APC10_HUMAN	ANAPC10	185	Homo sapiens OX=9606	1:Experimental evidence at protein level	Anaphase-promoting complex subunit 10	0.9636	0.9976	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	12383.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMR5|PPT2_HUMAN	Q9UMR5	PPT2_HUMAN	PPT2	302	Homo sapiens OX=9606	1:Experimental evidence at protein level	Lysosomal thioesterase PPT2	0.9994	0.9957	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	43976.344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMS0|NFU1_HUMAN	Q9UMS0	NFU1_HUMAN	NFU1	254	Homo sapiens OX=9606	1:Experimental evidence at protein level	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	1.0	0.999	4	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	57132.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMS4|PRP19_HUMAN	Q9UMS4	PRP19_HUMAN	PRPF19	504	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pre-mRNA-processing factor 19	1.0	0.999	7	13	13	13	4	3	3	3	4	3	3	3	4	3	3	3	254822.36	252624.12	773943.6	730023.56	0.0	211662.94	566769.9	513331.8	
sp|Q9UMX0|UBQL1_HUMAN	Q9UMX0	UBQL1_HUMAN	UBQLN1	589	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquilin-1	1.0	0.999	7	15	8	15	14	1	0	0	8	0	0	0	14	1	0	0	327085.7	69123.33	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMX5|NENF_HUMAN	Q9UMX5	NENF_HUMAN	NENF	172	Homo sapiens OX=9606	1:Experimental evidence at protein level	Neudesin	1.0	0.999	2	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	73713.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMY1|NOL7_HUMAN	Q9UMY1	NOL7_HUMAN	NOL7	257	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nucleolar protein 7	0.9896	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	16666.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMY4|SNX12_HUMAN	Q9UMY4	SNX12_HUMAN	SNX12	162	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sorting nexin-12	1.0	0.999	8	12	8	12	10	0	2	0	8	0	0	0	10	0	2	0	323029.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UMZ2|SYNRG_HUMAN	Q9UMZ2	SYNRG_HUMAN	SYNRG	1314	Homo sapiens OX=9606	1:Experimental evidence at protein level	Synergin gamma	0.9747	0.9983	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	63982.992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UN37|VPS4A_HUMAN	Q9UN37	VPS4A_HUMAN	VPS4A	437	Homo sapiens OX=9606	1:Experimental evidence at protein level	Vacuolar protein sorting-associated protein 4A	0.9666	0.9978	2	1	1	3	1	0	0	0	1	0	0	0	3	0	0	0	36348.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UN81|LORF1_HUMAN	Q9UN81	LORF1_HUMAN	L1RE1	338	Homo sapiens OX=9606	1:Experimental evidence at protein level	LINE-1 retrotransposable element ORF1 protein	1.0	0.9989	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	30732.146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UN86|G3BP2_HUMAN	Q9UN86	G3BP2_HUMAN	G3BP2	482	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras GTPase-activating protein-binding protein 2	1.0	0.999	8	13	13	19	13	0	0	0	13	0	0	0	19	0	0	0	550798.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNE7|CHIP_HUMAN	Q9UNE7	CHIP_HUMAN	STUB1	303	Homo sapiens OX=9606	1:Experimental evidence at protein level	E3 ubiquitin-protein ligase CHIP	1.0	0.999	7	11	11	11	11	0	0	0	11	0	0	0	11	0	0	0	217008.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNF0|PACN2_HUMAN	Q9UNF0	PACN2_HUMAN	PACSIN2	486	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein kinase C and casein kinase substrate in neurons protein 2	1.0	0.999	6	10	10	10	10	0	0	0	10	0	0	0	10	0	0	0	402692.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNF1|MAGD2_HUMAN	Q9UNF1	MAGD2_HUMAN	MAGED2	606	Homo sapiens OX=9606	1:Experimental evidence at protein level	Melanoma-associated antigen D2	1.0	0.999	10	16	14	16	15	0	0	1	14	0	0	0	15	0	0	1	326269.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNH6|SNX7_HUMAN	Q9UNH6	SNX7_HUMAN	SNX7	387	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sorting nexin-7	0.9836	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	21441.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNH7|SNX6_HUMAN	Q9UNH7	SNX6_HUMAN	SNX6	406	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sorting nexin-6	1.0	0.999	2	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	30805.725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNI6|DUS12_HUMAN	Q9UNI6	DUS12_HUMAN	DUSP12	340	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dual specificity protein phosphatase 12	0.9829	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	10561.422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNK0|STX8_HUMAN	Q9UNK0	STX8_HUMAN	STX8	236	Homo sapiens OX=9606	1:Experimental evidence at protein level	Syntaxin-8	0.9812	0.9988	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	8680.443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNL2|SSRG_HUMAN	Q9UNL2	SSRG_HUMAN	SSR3	185	Homo sapiens OX=9606	1:Experimental evidence at protein level	Translocon-associated protein subunit gamma	1.0	0.999	1	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	37589.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNL4|ING4_HUMAN	Q9UNL4	ING4_HUMAN	ING4	249	Homo sapiens OX=9606	1:Experimental evidence at protein level	Inhibitor of growth protein 4	0.9653	0.9977	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	29352.748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNM6|PSD13_HUMAN	Q9UNM6	PSD13_HUMAN	PSMD13	376	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 13	1.0	0.999	7	13	13	13	10	2	1	0	10	2	1	0	10	2	1	0	162441.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNN5|FAF1_HUMAN	Q9UNN5	FAF1_HUMAN	FAF1	650	Homo sapiens OX=9606	1:Experimental evidence at protein level	FAS-associated factor 1	1.0	0.9989	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	105362.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNN8|EPCR_HUMAN	Q9UNN8	EPCR_HUMAN	PROCR	238	Homo sapiens OX=9606	1:Experimental evidence at protein level	Endothelial protein C receptor	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	35407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNP9|PPIE_HUMAN	Q9UNP9	PPIE_HUMAN	PPIE	301	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase E	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	113975.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNQ2|DIM1_HUMAN	Q9UNQ2	DIM1_HUMAN	DIMT1	313	Homo sapiens OX=9606	1:Experimental evidence at protein level	Probable dimethyladenosine transferase	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	68967.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNS2|CSN3_HUMAN	Q9UNS2	CSN3_HUMAN	COPS3	423	Homo sapiens OX=9606	1:Experimental evidence at protein level	COP9 signalosome complex subunit 3	1.0	0.999	5	13	13	13	13	0	0	0	13	0	0	0	13	0	0	0	253172.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNW1|MINP1_HUMAN	Q9UNW1	MINP1_HUMAN	MINPP1	487	Homo sapiens OX=9606	1:Experimental evidence at protein level	Multiple inositol polyphosphate phosphatase 1	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	39388.504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNX3|RL26L_HUMAN	Q9UNX3	RL26L_HUMAN	RPL26L1	145	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L26-like 1	0.9993	0.9989	7	1	1	17	1	0	0	0	1	0	0	0	7	3	4	3	41183.684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNX4|WDR3_HUMAN	Q9UNX4	WDR3_HUMAN	WDR3	943	Homo sapiens OX=9606	1:Experimental evidence at protein level	WD repeat-containing protein 3	1.0	0.999	5	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	71752.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNY4|TTF2_HUMAN	Q9UNY4	TTF2_HUMAN	TTF2	1162	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transcription termination factor 2	0.9979	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	137712.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UNZ2|NSF1C_HUMAN	Q9UNZ2	NSF1C_HUMAN	NSFL1C	370	Homo sapiens OX=9606	1:Experimental evidence at protein level	NSFL1 cofactor p47	1.0	0.999	7	9	9	9	9	0	0	0	9	0	0	0	9	0	0	0	174748.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UP83|COG5_HUMAN	Q9UP83	COG5_HUMAN	COG5	839	Homo sapiens OX=9606	1:Experimental evidence at protein level	Conserved oligomeric Golgi complex subunit 5	0.8502	0.9887	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UP95|S12A4_HUMAN	Q9UP95	S12A4_HUMAN	SLC12A4	1085	Homo sapiens OX=9606	1:Experimental evidence at protein level	Solute carrier family 12 member 4	1.0	0.999	4	6	4	6	6	0	0	0	4	0	0	0	6	0	0	0	74881.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN3|MACF1_HUMAN	Q9UPN3	MACF1_HUMAN	MACF1	7388	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	1.0	0.999	26	34	16	34	34	0	0	0	16	0	0	0	34	0	0	0	556536.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN4|CP131_HUMAN	Q9UPN4	CP131_HUMAN	CEP131	1083	Homo sapiens OX=9606	1:Experimental evidence at protein level	Centrosomal protein of 131 kDa	0.9982	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	32033.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN7|PP6R1_HUMAN	Q9UPN7	PP6R1_HUMAN	PPP6R1	881	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 6 regulatory subunit 1	0.9846	0.999	1	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	35312.906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPN9|TRI33_HUMAN	Q9UPN9	TRI33_HUMAN	TRIM33	1127	Homo sapiens OX=9606	1:Experimental evidence at protein level	E3 ubiquitin-protein ligase TRIM33	1.0	0.999	5	5	4	5	4	0	1	0	3	0	1	0	4	0	1	0	123659.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPQ0|LIMC1_HUMAN	Q9UPQ0	LIMC1_HUMAN	LIMCH1	1083	Homo sapiens OX=9606	1:Experimental evidence at protein level	LIM and calponin homology domains-containing protein 1	1.0	0.999	29	38	38	38	37	0	0	1	37	0	0	1	37	0	0	1	975142.2	66481.3	0.0	60220.37	0.0	0.0	0.0	0.0	
sp|Q9UPQ9|TNR6B_HUMAN	Q9UPQ9	TNR6B_HUMAN	TNRC6B	1833	Homo sapiens OX=9606	1:Experimental evidence at protein level	Trinucleotide repeat-containing gene 6B protein	0.8362	0.9875	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	23483.527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPT5|EXOC7_HUMAN	Q9UPT5	EXOC7_HUMAN	EXOC7	735	Homo sapiens OX=9606	1:Experimental evidence at protein level	Exocyst complex component 7	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	47087.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPT8|ZC3H4_HUMAN	Q9UPT8	ZC3H4_HUMAN	ZC3H4	1303	Homo sapiens OX=9606	1:Experimental evidence at protein level	Zinc finger CCCH domain-containing protein 4	0.9052	0.9933	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	10750.785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPU5|UBP24_HUMAN	Q9UPU5	UBP24_HUMAN	USP24	2620	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase 24	1.0	0.999	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	77401.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPY5|XCT_HUMAN	Q9UPY5	XCT_HUMAN	SLC7A11	501	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cystine/glutamate transporter	0.9999	0.9985	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	64599.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQ13|SHOC2_HUMAN	Q9UQ13	SHOC2_HUMAN	SHOC2	582	Homo sapiens OX=9606	1:Experimental evidence at protein level	Leucine-rich repeat protein SHOC-2	0.9999	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	51147.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQ35|SRRM2_HUMAN	Q9UQ35	SRRM2_HUMAN	SRRM2	2752	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/arginine repetitive matrix protein 2	1.0	0.999	16	26	26	26	26	0	0	0	26	0	0	0	26	0	0	0	1177222.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQ80|PA2G4_HUMAN	Q9UQ80	PA2G4_HUMAN	PA2G4	394	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proliferation-associated protein 2G4	1.0	0.999	20	54	54	54	37	6	7	4	37	6	7	4	37	6	7	4	1735557.5	1126622.8	817639.6	833698.2	254784.97	340261.38	278566.94	270549.56	
sp|Q9UQB8|BAIP2_HUMAN	Q9UQB8	BAIP2_HUMAN	BAIAP2	552	Homo sapiens OX=9606	1:Experimental evidence at protein level	Brain-specific angiogenesis inhibitor 1-associated protein 2	0.9995	0.9916	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	56648.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQE7|SMC3_HUMAN	Q9UQE7	SMC3_HUMAN	SMC3	1217	Homo sapiens OX=9606	1:Experimental evidence at protein level	Structural maintenance of chromosomes protein 3	1.0	0.999	27	34	34	34	34	0	0	0	34	0	0	0	34	0	0	0	922327.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQN3|CHM2B_HUMAN	Q9UQN3	CHM2B_HUMAN	CHMP2B	213	Homo sapiens OX=9606	1:Experimental evidence at protein level	Charged multivesicular body protein 2b	1.0	0.9989	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	40269.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQR0|SCML2_HUMAN	Q9UQR0	SCML2_HUMAN	SCML2	700	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sex comb on midleg-like protein 2	0.9847	0.999	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	18490.688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y223|GLCNE_HUMAN	Q9Y223	GLCNE_HUMAN	GNE	722	Homo sapiens OX=9606	1:Experimental evidence at protein level	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	1.0	0.999	7	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	129985.414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y224|RTRAF_HUMAN	Q9Y224	RTRAF_HUMAN	RTRAF	244	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA transcription, translation and transport factor protein	1.0	0.999	7	16	16	16	13	1	1	1	13	1	1	1	13	1	1	1	388826.03	0.0	92679.78	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y230|RUVB2_HUMAN	Q9Y230	RUVB2_HUMAN	RUVBL2	463	Homo sapiens OX=9606	1:Experimental evidence at protein level	RuvB-like 2	1.0	0.999	17	21	21	21	20	1	0	0	20	1	0	0	20	1	0	0	879512.06	71662.2	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y232|CDYL_HUMAN	Q9Y232	CDYL_HUMAN	CDYL	598	Homo sapiens OX=9606	1:Experimental evidence at protein level	Chromodomain Y-like protein	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	65407.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y237|PIN4_HUMAN	Q9Y237	PIN4_HUMAN	PIN4	131	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.0	0.999	3	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	124503.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y241|HIG1A_HUMAN	Q9Y241	HIG1A_HUMAN	HIGD1A	93	Homo sapiens OX=9606	1:Experimental evidence at protein level	HIG1 domain family member 1A, mitochondrial	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	17151.648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y248|PSF2_HUMAN	Q9Y248	PSF2_HUMAN	GINS2	185	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA replication complex GINS protein PSF2	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	26158.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y262|EIF3L_HUMAN	Q9Y262	EIF3L_HUMAN	EIF3L	564	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit L	1.0	0.999	14	16	16	16	16	0	0	0	16	0	0	0	16	0	0	0	389818.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y263|PLAP_HUMAN	Q9Y263	PLAP_HUMAN	PLAA	795	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phospholipase A-2-activating protein	1.0	0.999	13	18	18	18	18	0	0	0	18	0	0	0	18	0	0	0	332830.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y265|RUVB1_HUMAN	Q9Y265	RUVB1_HUMAN	RUVBL1	456	Homo sapiens OX=9606	1:Experimental evidence at protein level	RuvB-like 1	1.0	0.999	16	22	22	22	19	2	1	0	19	2	1	0	19	2	1	0	568373.7	268655.62	165745.19	137612.94	128511.945	196897.75	87202.04	0.0	
sp|Q9Y266|NUDC_HUMAN	Q9Y266	NUDC_HUMAN	NUDC	331	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nuclear migration protein nudC	1.0	0.999	18	49	49	49	40	3	3	3	40	3	3	3	40	3	3	3	1684922.4	598514.94	545458.56	576951.94	90587.27	371620.28	333928.3	357934.34	
sp|Q9Y276|BCS1_HUMAN	Q9Y276	BCS1_HUMAN	BCS1L	419	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitochondrial chaperone BCS1	1.0	0.999	4	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	57847.516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y277|VDAC3_HUMAN	Q9Y277	VDAC3_HUMAN	VDAC3	283	Homo sapiens OX=9606	1:Experimental evidence at protein level	Voltage-dependent anion-selective channel protein 3	1.0	0.999	9	15	15	25	15	0	0	0	15	0	0	0	18	3	1	3	449782.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y281|COF2_HUMAN	Q9Y281	COF2_HUMAN	CFL2	166	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cofilin-2	1.0	0.999	4	3	3	19	3	0	0	0	3	0	0	0	8	5	2	4	90508.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y282|ERGI3_HUMAN	Q9Y282	ERGI3_HUMAN	ERGIC3	383	Homo sapiens OX=9606	1:Experimental evidence at protein level	Endoplasmic reticulum-Golgi intermediate compartment protein 3	1.0	0.999	5	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	127126.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y285|SYFA_HUMAN	Q9Y285	SYFA_HUMAN	FARSA	508	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phenylalanine--tRNA ligase alpha subunit	1.0	0.999	9	14	14	14	14	0	0	0	14	0	0	0	14	0	0	0	523470.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y289|SC5A6_HUMAN	Q9Y289	SC5A6_HUMAN	SLC5A6	635	Homo sapiens OX=9606	1:Experimental evidence at protein level	Sodium-dependent multivitamin transporter	0.9841	0.999	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	10529.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y295|DRG1_HUMAN	Q9Y295	DRG1_HUMAN	DRG1	367	Homo sapiens OX=9606	1:Experimental evidence at protein level	Developmentally-regulated GTP-binding protein 1	1.0	0.999	12	16	16	16	16	0	0	0	16	0	0	0	16	0	0	0	258357.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2A7|NCKP1_HUMAN	Q9Y2A7	NCKP1_HUMAN	NCKAP1	1128	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nck-associated protein 1	1.0	0.999	9	14	14	14	14	0	0	0	14	0	0	0	14	0	0	0	252954.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2B0|CNPY2_HUMAN	Q9Y2B0	CNPY2_HUMAN	CNPY2	182	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein canopy homolog 2	1.0	0.999	6	9	9	9	6	1	1	1	6	1	1	1	6	1	1	1	251097.88	134706.81	142122.52	155591.69	0.0	0.0	0.0	0.0	
sp|Q9Y2D4|EXC6B_HUMAN	Q9Y2D4	EXC6B_HUMAN	EXOC6B	811	Homo sapiens OX=9606	1:Experimental evidence at protein level	Exocyst complex component 6B	0.9817	0.9988	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	5815.806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2D5|AKAP2_HUMAN	Q9Y2D5	AKAP2_HUMAN	AKAP2	859	Homo sapiens OX=9606	1:Experimental evidence at protein level	A-kinase anchor protein 2	1.0	0.999	5	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	136114.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2H0|DLGP4_HUMAN	Q9Y2H0	DLGP4_HUMAN	DLGAP4	992	Homo sapiens OX=9606	1:Experimental evidence at protein level	Disks large-associated protein 4	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	31037.895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2H1|ST38L_HUMAN	Q9Y2H1	ST38L_HUMAN	STK38L	464	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein kinase 38-like	0.999	0.999	3	3	1	3	3	0	0	0	1	0	0	0	3	0	0	0	46673.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2H6|FND3A_HUMAN	Q9Y2H6	FND3A_HUMAN	FNDC3A	1198	Homo sapiens OX=9606	1:Experimental evidence at protein level	Fibronectin type-III domain-containing protein 3A	1.0	0.999	6	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	153860.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2K2|SIK3_HUMAN	Q9Y2K2	SIK3_HUMAN	SIK3	1321	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein kinase SIK3	0.9894	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	4000.4197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
