Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c1_bulk_DIA_10ng_15min_3-18-2024_Slot2-07_4449.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c1_bulk_DIA_20ng_15min_3-19-2024_Slot2-07_4462.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c1_bulk_DIA_30ng_15min_3-19-2024_Slot2-07_4475.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c2_bulk_DIA_10ng_15min_3-18-2024_Slot2-08_4450.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c2_bulk_DIA_20ng_15min_3-19-2024_Slot2-08_4463.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c2_bulk_DIA_30ng_15min_3-19-2024_Slot2-08_4476.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c3_bulk_DIA_10ng_15min_3-18-2024_Slot2-09_4451.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c3_bulk_DIA_20ng_15min_3-19-2024_Slot2-09_4464.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_c3_bulk_DIA_30ng_15min_3-19-2024_Slot2-09_4477.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v1_bulk_DIA_10ng_15min_3-18-2024_Slot2-10_4452.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v1_bulk_DIA_20ng_15min_3-19-2024_Slot2-10_4465.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v1_bulk_DIA_30ng_15min_3-19-2024_Slot2-10_4478.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v2_bulk_DIA_10ng_15min_3-18-2024_Slot2-11_4453.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v2_bulk_DIA_20ng_15min_3-19-2024_Slot2-11_4466.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v2_bulk_DIA_30ng_15min_3-19-2024_Slot2-11_4479.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v3_bulk_DIA_10ng_15min_3-18-2024_Slot2-11_4454.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v3_bulk_DIA_20ng_15min_3-19-2024_Slot2-11_4467.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_f_astro_v3_bulk_DIA_30ng_15min_3-19-2024_Slot2-11_4480.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c1_bulk_DIA_10ng_15min_3-18-2024_Slot2-01_4443.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c1_bulk_DIA_20ng_15min_3-19-2024_Slot2-01_4456.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c1_bulk_DIA_30ng_15min_3-19-2024_Slot2-01_4469.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c2_bulk_DIA_10ng_15min_3-18-2024_Slot2-02_4444.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c2_bulk_DIA_20ng_15min_3-19-2024_Slot2-02_4457.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c2_bulk_DIA_30ng_15min_3-19-2024_Slot2-02_4470.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c3_bulk_DIA_10ng_15min_3-18-2024_Slot2-03_4445.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c3_bulk_DIA_20ng_15min_3-19-2024_Slot2-03_4458.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_c3_bulk_DIA_30ng_15min_3-19-2024_Slot2-03_4471.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v1_bulk_DIA_10ng_15min_3-18-2024_Slot2-04_4446.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v1_bulk_DIA_20ng_15min_3-19-2024_Slot2-04_4459.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v1_bulk_DIA_30ng_15min_3-19-2024_Slot2-04_4472.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v2_bulk_DIA_10ng_15min_3-18-2024_Slot2-05_4447.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v2_bulk_DIA_20ng_15min_3-19-2024_Slot2-05_4460.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v2_bulk_DIA_30ng_15min_3-19-2024_Slot2-05_4473.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v3_bulk_DIA_10ng_15min_3-18-2024_Slot2-06_4448.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v3_bulk_DIA_20ng_15min_3-19-2024_Slot2-06_4461.d	D:\LucyC\20240320_pri_astro_w229E_bulk_SCP_DIA\Lucy_pri_m_astro_v3_bulk_DIA_30ng_15min_3-19-2024_Slot2-06_4474.d
Q9Y3Z3	Q9Y3Z3	SAMH1_HUMAN	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	22727.7	24395.3	22733.7	20964.5	24301.1	25093	23959.1	25855.8	26339.1	55376.3	63274.4	61762.7	46548.3	53516.9	52971.6	48983.6	47761.3	52382.2	27169.9	25252.7	24078.2	25266.6	25540.9	26047.5	24690.2	27519.8	26802.3	78018.2	89496	81784.1	69707.8	71087.3	69602.9	37438.6	48017.1	46499.3
Q9Y421	Q9Y421	FA32A_HUMAN	FAM32A	Protein FAM32A												4081.81																	4345.3	5126.72	2268.78					5148.11
Q9Y426	Q9Y426	C2CD2_HUMAN	C2CD2	C2 domain-containing protein 2	1465.6	1717.9	2854.84	1788.93	1298.07	2317.7	1358.86	2324.62	3147.31	2440.56	1289.12	3250.18			1680.39	1045.31	1220.02	1478.31	1360.57	1205.72	2881.26	2138.61	1493.02	2158.96	1354.39	2164.22	2070.87	2124.3	1797.19	1508.05	1092.95	2292.67	1929.73	2086.29	1616.97	1902.13
Q9Y450	Q9Y450	HBS1L_HUMAN	HBS1L	HBS1-like protein	14339.3	15884.5	16357.4	14896.4	15342	16742.2	15289.3	16634.4	15868.3	16424.4	17195.6	15907.4	13524.8	14224	17948.2	14295.9	15329	15663.9	13543.5	15791.6	15928.5	14047.7	15330	15258.8	13178.3	16435.4	16170.9	17745.1	19238.9	19719.1	15586.3	17748.8	17426.3	13997.3	16072	17051.9
Q9Y463	Q9Y463	DYR1B_HUMAN	DYRK1B	Dual specificity tyrosine-phosphorylation-regulated kinase 1B	2344.39	1622.6	1341.67	1384.12	1670.51	1131.8		1394.75	1114.48		3212.05			2045.48		6755.98			2156.31	2036.34	1437.67	8598.82	1773.42	1503.12	1786.38	1404.39	1278.86	2308.36	1818.79	2555.34		1946.9				
Q9Y478	Q9Y478	AAKB1_HUMAN	PRKAB1	5'-AMP-activated protein kinase subunit beta-1	8534.45	7833.6	8418.89	5413.25	8563.32	8727.38	7409.34	8882.11	8833.56	5952.84	7086.41	7809.21	7755.94	5817.18	6877.77		5321.13	7424.55	6443.18	7309.83	8032.75	7587.83	8256.13	9302.14	7613.3	8831.17	9381.58	6887.58	9245.68	10040	5961.29	8342.13	7784.8	13047.1	6926.27	8888.65
Q9Y485	Q9Y485	DMXL1_HUMAN	DMXL1	DmX-like protein 1	6329.65	6494.57	7012.08	6588.61	6864.88	6903.21	6854.06	6845.35	7309.9	5943.45	5469.61	5339.69	4121.37	4323	6683.65	3185.07	8509.51	6422.75	5392.64	5201.16	5722.97	5088.09	6138.26	5741.64	5752.07	5077.37	5777.53	4621.42	5730.22	6477.25	3911.42	4423.09	5761.61	4511.55	4763.23	6595.57
Q9Y487	Q9Y487	VPP2_HUMAN	ATP6V0A2	V-type proton ATPase 116 kDa subunit a 2	27542.7	26943.6	28550.8	21946.4	29538	27844.4	26252.2	27296.6	28450.6	29336.9	32361.9	28547.5	20784.6	26617.3	31104.4	27370.8	22939.1	31256	22358.7	26756.3	26103.8	23028.4	28246	25526.2	25547.7	29857	27804.7	17839.8	23529.2	24439.2	16529.5	23462.1	23518.9	17965.3	21446.5	23826.1
Q9Y490	Q9Y490	TLN1_HUMAN	TLN1	Talin-1	310768	309473	284904	310758	312633	294243	322874	320833	295787	184236	198371	187804	151777	158132	152813	153692	155371	155475	282508	286958	258639	289850	287944	267042	298549	286153	266278	181269	186363	171706	171382	171707	159273	155761	163254	164207
Q9Y496	Q9Y496	KIF3A_HUMAN	KIF3A	Kinesin-like protein KIF3A	11354.8	12025.7	11821.9	10408	12955.1	12744.1	11680.8	12753.2	12388.7	11953.8	13600.2	14738.6	13854.4	11302.6	13017	10373.6	11468.9	12946.4	11154.8	10232.6	11054.5	11124.9	10737.7	10802.6	10423	10598.7	9985.22	11518.9	13131.7	11606.4	11945.6	10940.1	11633.1	7417.79	9231.24	10648.9
Q9Y4A0	Q9Y4A0	JERKL_HUMAN	JRKL	Jerky protein homolog-like					1278.4			4834.14	1150.81		4885.6			6045.82	7285.92					1273.87	1359.66	1122.63	1613.84	1813.57	1754.76	814.293	1503.58			1112.86						
Q9Y4A5	Q9Y4A5	TRRAP_HUMAN	TRRAP	Transformation/transcription domain-associated protein	6187.68	5670.45	5827.56	5902.31	6004.17	5929.8	5304.66	5324.72	5261.84	7080.83	6065.68	5530.13	7553.74	5447.82	5823.36	18338.8	8466.27	4941.41	8234.75	8180.06	7592.92	8192.13	7928.25	7138.27	7811.63	7655.78	7026.46	7738.27	6721.87	6885.93	7255.07	7706.54	8523.98	5298.53	6178.05	5538.35
Q9Y4B4	Q9Y4B4	ARIP4_HUMAN	RAD54L2	Helicase ARIP4		1414.92	1251.48		533.768				1068.45			1246.16		187.108					1011.27	1327.1	1580.95	1834.52	1865.12	1249.93	675.176	1096.5	1160.57		1564.46	1305.8		574.952	1085.23			
Q9Y4B5	Q9Y4B5	MTCL1_HUMAN	MTCL1	Microtubule cross-linking factor 1	12204.4	11181	10743.8	11128.7	11298.4	11730.7	11716.5	11706.4	10572.2	12443.5	12715.7	13256.9	13652.5	12242.2	13190.7	10653	13850.9	14410	15958.7	17145.4	15901.8	16793.1	17163.5	16069.4	17424.2	17392.5	15655	13816	15135.9	14766.1	13454.9	14319.1	13350	13352.1	15353.3	16033.1
Q9Y4B6	Q9Y4B6	DCAF1_HUMAN	DCAF1	DDB1- and CUL4-associated factor 1	6203.79	7454.66	7665.15	8163.03	7195.05	7117.74	6762.79	7160.87	8158.26	7669.32	6865.58	9169.88	5466.37	12166.5		8555.08	5586.86	8268.27	6696.04	7970.87	7394.77	8648.46	8494.4	7992.89	6821.1	8599.76	7698.78	10646.8	11334.2	11322.1	10461.3	12244.5	11625.7	8823.51	7683.07	8753.44
Q9Y4C0	Q9Y4C0	NRX3A_HUMAN	NRXN3	Neurexin-3		8998.09	8827.39		8973.55	1876.31			3533.17				9097.42	6383.35	6003.11		5620.13			13406.1	12837.2	12989.9				11002.9	14992.1	5367.1	6188.73	7013.81	5974.99	5183.7	4681.34	4715.35	6540.34	5266.45
Q9Y4C1	Q9Y4C1	KDM3A_HUMAN	KDM3A	Lysine-specific demethylase 3A		4658.49	4614.31	4594.98	4148.16	4821.52	3747.64	4304.78	4303.07		3792.84	2012.11			2750.18				2375.08	4122.97	5936.29	3252.81	3952.64	4902.06	3631.75	3389.69	3932.46	4161.15	4917.5	5816.95		3684.83	3916.58			4078.32
Q9Y4C2	Q9Y4C2	TCAF1_HUMAN	TCAF1	TRPM8 channel-associated factor 1	18399.6	16815.6	17346	18159.6	17577.2	17512.6	17941.8	17645.7	18270.8	13111.6	13040.6	12618.4	11464.3	10101.9	11864.2	12743.3	11132.9	12427.9	23414.1	21992.7	20832.6	22648	22333.8	20968.1	22753	19804.4	20917.4	24098.2	22511.6	23379.2	23171.1	23558.3	22735.6	20383.4	18291.2	20741.4
Q9Y4C8	Q9Y4C8	RBM19_HUMAN	RBM19	Probable RNA-binding protein 19	6242	5559.47	5010.35	4665.12	4853.85	4915.49	4928.41	3974.41	4726.9	7869.52	7340.52	7775.04	9119	6886	6567.75	7678.73	5560.45	8318.65	6319.11	5991.08	6856.7	7012.75	6312.3	6033.99	6686.83	5783.89	7183.21	7929.64	8191.2	8986.44	8249.38	9774.23	9776.46	11245.5	6579.26	10169.9
Q9Y4D1	Q9Y4D1	DAAM1_HUMAN	DAAM1	Disheveled-associated activator of morphogenesis 1	6331.41	7282.53	5201.2	6674.7	6891.26	6887.08	6851.68	7270.85	5123.19	5819.77	6140.17	5403.65		6850.05		5720.19	3759.28	6105.13	7025.56	6623.09	6462.68	6330.57	5651.69	5284.64	5327.36	4956.56	6454.48	4943.73	2367.78	3806.81	3482.84	3754.19	4291.25	2870.23	2973.42	5054.69
Q9Y4D7	Q9Y4D7	PLXD1_HUMAN	PLXND1	Plexin-D1	8801.66	8929.81	8759.79	8215.7	8459.5	8792.9	8817.61	9214.31	9187.31	8045.67	8964.46	7270.22	9181.61	7808.84	8453.53	11173.5	5901.75	7222.44	8503.45	8974.1	8344.17	9641.37	9428.81	9171.24	8907.73	9613.82	8484.51	10031.8	9907	9541.45	9734.2	9281.71	9106.66	14253.2	12574.4	10893.2
Q9Y4D8	Q9Y4D8	HECD4_HUMAN	HECTD4	Probable E3 ubiquitin-protein ligase HECTD4	14658.8	12062.2	14417	14375.3	15473.9	12357.2	14788.3	14173.1	13178	11598.3	10568	11660	13357.3		22937.3		16488	15215.1	9685.61	10040.6	10315.5	14601.2	11362	9909.71	11346.2	13553.9	10921.4		10595.9	10628.2	9105.73	9423.27	8462.73	13444	7171.03	9975.2
Q9Y4E1	Q9Y4E1	WAC2C_HUMAN	WASHC2C	WASH complex subunit 2C		510.534	801.639		1038.26	723.653		559.954			738.173	1741.24							773.41	1337.81	1684.37	1122.09	1639.49	1529.93	1551.4	1380.94	1353.77	2106.59	1820.56	1620.29	2424.61	2038.13	1531.16	976.646	1417.98	1812.23
Q9Y4E5	Q9Y4E5	ZN451_HUMAN	ZNF451	E3 SUMO-protein ligase ZNF451			1728.57		1314.61	1133.44		944.672	1719.35		1199.66			2414.83	3329.29					1411.7	1474.11	3571.09	1410.49	1695.05		1722.16	2003.77		1682.62	2386.39	2785.08	1634.36	2285.9		2049.39	
Q9Y4E6	Q9Y4E6	WDR7_HUMAN	WDR7	WD repeat-containing protein 7	10588	11061.1	12268.2	9854.33	11916.3	12420.9	10541.8	10112.2	12626	7350.71	8355.71	10060	10679.3	8422.22	7524.03		8289.82	8568.04	9186.12	9762.81	11072.1	9180.52	10042.4	9485.06	10068.7	8770.93	9928.54	9720.36	9510.83	11385.5	8031.28	9464.87	9376.13	6614.1	7318.08	8697.8
Q9Y4E8	Q9Y4E8	UBP15_HUMAN	USP15	Ubiquitin carboxyl-terminal hydrolase 15	21469.1	22527.2	20215.3	23854.1	22459.4	20029.1	23037.6	23666.5	20631.7	22350	21638.4	22040.9	19481.7	20737.9	24246.1	19829.9	24554.1	22597.3	22965.8	24084.3	21310.8	24237.1	23659	20840.1	25702.3	24854.9	22246.7	19700	19105.4	16695.5	17765.9	20220.2	19119	20341.5	20650.4	21907.3
Q9Y4F1	Q9Y4F1	FARP1_HUMAN	FARP1	"FERM, ARHGEF and pleckstrin domain-containing protein 1"	29579.9	29863.6	30651.1	30120.8	29284.3	32736	27813	30076	29089.7	21721.5	24697.3	24407.5	22104.2	23823.8	22414.5	19640.3	20135.9	25366.5	20161.2	18581.9	21402.2	19662.9	19596.1	20373.6	19561.4	18307.4	18919.7	22479.8	23176.7	24541.5	22063.7	24405.8	22060.5	21445.1	23081.2	23026.8
Q9Y4F3	Q9Y4F3	MARF1_HUMAN	MARF1	Meiosis regulator and mRNA stability factor 1	10347	8502.67	4425.34	13726.6	8131.59	4328.51	10712.1	7364.99	3556.23	4637.04	4736.96	4123.87	6903	6742.73	2833.09	4923.48	4266.01	4039.94	11877.7	8203.83	5187.98	11120.2	10179	4878.5	11004.3	6330.3	3816.96	5057.78	3887.58	3385.83	5823.48	5199.35		5081.04	5305.53	5106.8
Q9Y4F5	Q9Y4F5	C170B_HUMAN	CEP170B	Centrosomal protein of 170 kDa protein B	8982.51	10082.9	10254.9	8595.74	10331.2	10899.2	9416.09	10974.3	10583.8	9405.77	8681.48	9169.06	5933.19	9835.24	9198.27	9841.49	9337.61	9169.7	9330.54	10246.9	12028.5	9220.07	11348.9	11507.6	8265.08	10513	10966.3	7702.76	8985.76	8758.22	6573.22	8399.03	8140.21	6784.53	8264.91	9103.22
Q9Y4G2	Q9Y4G2	PKHM1_HUMAN	PLEKHM1	Pleckstrin homology domain-containing family M member 1	4907.51	5675.39	3945.05	7991.53	5380.41	3831.72	5673.67	5482.89	4793.94	9107.75	5684.59	4460.31							5742.35	5119.15	4201.11	5191.02	5941.34	4606.64	4399.05	6597.26	4612	7125.24	7649.31	3365.07	6348.29	4477.96	5021.49	1591.81	6603.33	
Q9Y4G6	Q9Y4G6	TLN2_HUMAN	TLN2	Talin-2	18720.2	19286.8	18352.7	17975.9	19219.8	18536.8	19231.8	19342.7	18805.8	16662.3	16590.7	16055.2	15005.9	14894.4	14635	14735.3	14268	16546.4	15459.1	14933.8	14262.6	15477.8	14931.8	13805.1	14827	15475.1	14778.5	19652.3	20930.3	20207.9	18269.3	19234.2	18163.3	18634.3	20330.1	20868.2
Q9Y4G8	Q8TEU7;Q9Y4G8	RPGF2_HUMAN	RAPGEF2	Rap guanine nucleotide exchange factor 2	4432.91	4465.29	4782.37	5006.26	4704.66	4582.82	3532.54	4637.07	5290.09		4467.44	4985.57	5479.58	5737.58	4465.22	7637.47	3057.73	5741.65	4298.41	4354.69	5256.69	3842.49	4629.04	4845.31	3996.57	5241.88	5405.54	4199.02	4556.58	4956.01	4692.58	3804.73	3761.54	4789.45	3315.93	4601.98
Q9Y4H2	Q9Y4H2	IRS2_HUMAN	IRS2	Insulin receptor substrate 2	10805	11659.4	11692.9	10129.5	10793.1	12383.5	10371.5	11395.7	10924	10065.7	10346.7	11159.1	9316.63	12461	13006.5	8078.08	11932.5	14029.4	9719.05	9416.81	10369.8	9581.66	9832.15	11058.4	8506.39	10107.6	10772.1	9501.32	10683.6	12492.7	9146.17	11040.8	11641.4	10809.4	10732.4	11915.9
Q9Y4I1	Q9Y4I1	MYO5A_HUMAN	MYO5A	Unconventional myosin-Va	18550.6	20528.2	19417.1	19470.5	19746.6	19705.9	19035.9	20810	21035.4	16524.7	19282	19552.3	15689.5	17623.6	17602.6	14707.8	17317.9	17478.1	19169.5	19896.2	20066.3	19629.2	20006.1	19610.3	18642.3	20503.9	20176.6	15488.8	16088.3	15907.3	14586.7	14751.5	16340	11822.7	13969.9	14216.8
Q9Y4J8	Q9Y4J8	DTNA_HUMAN	DTNA	Dystrobrevin alpha	9385.23	10636.9	8745.52	11520.5	11092.6	9269.37	11120.4	11698.1	10197.3	16740.8	18615.7	16638.1	15813.6	14567	15891.8	15226.4	16948	14698.6	6890.69	9427.74	7207.48	10214.8	7873.06	7260.71	9247.27	10112.9	6562.47	15572.8	16200.5	15078.8	15484.1	15597.8	14707.7	11286.2	13560	13645.7
Q9Y4K0	Q9Y4K0	LOXL2_HUMAN	LOXL2	Lysyl oxidase homolog 2	6178.86	5258.2	5429.65	6110.42	5819.54	5128.45	6519.93	6752.65	5357.95		2926.38			5999.05	2476.48		4889.06	3960.29	2922.18	3884.36	4321.07	4919.48	4285.71	4053.46	4813.46	4559.09	5655.16		3949.23	2452.58	5009.11	5258.49	8432.76	3586.73	5240.58	4717.26
Q9Y4K1	Q9Y4K1	CRBG1_HUMAN	CRYBG1	Beta/gamma crystallin domain-containing protein 1	9985.33	12829.1		13302.4		3003.71	17011.9	5012.17	4139.22			2014.95							13213.8	14537.5	15986.4	13411.3	15123.3	15006.7	14088.5	14328.6	16472.5		2857.38	4113.63	10305.8	6589.65	2016.96		3552.64	2966.46
Q9Y4K3	Q9Y4K3	TRAF6_HUMAN	TRAF6	TNF receptor-associated factor 6	14054.9	15721.4	16028	16389.4	17554.4	12851.3	15206.1	17317.4	15034.8	16853.3	10908.7	18132.4	17276.7	18651.3	23400.4	23437.4	21084.4	24130.5	15310.4	11920.6	13195.5	12443.3	15671.3	11278.2	12604.2	15813.7	12259.5	16565.1	17315.8	16373.4	18139.4	24142.2	19856.7	21426	19894.2	23360.8
Q9Y4K4	Q9Y4K4	M4K5_HUMAN	MAP4K5	Mitogen-activated protein kinase kinase kinase kinase 5	18679.4	20882.9	18946.6	17343	19814.5	18937.4	17695.6	20256.8	18040.2	12387.2	18103.7	16164.5	13507.8	18563.9	15467.1	12926.2	13299.7	13805.6	21509.3	22952.5	19741.8	22210.2	22166	21379.1	20904.1	20776.8	19148.9	16730.1	17561.4	15241.8	16164	17628.6	17699.7	13041.9	14247.5	14674.4
Q9Y4L1	Q9Y4L1	HYOU1_HUMAN	HYOU1	Hypoxia up-regulated protein 1	119022	118407	110245	117261	122219	114629	109918	115399	109474	111351	126737	129128	98832.5	116994	114851	106232	115691	119829	83525.8	88998.5	83415.5	85579.5	92631.2	81265.9	87990.4	94210.5	83600.3	81181.3	86005.4	81180.1	77777.3	86548.7	80728.5	90577.1	102875	109822
Q9Y4P1	Q9Y4P1	ATG4B_HUMAN	ATG4B	Cysteine protease ATG4B	4188.56	5828.12	4991.76	5751.37	6488.52	5271.9	4748.27	3724.26	5314.09	5491.88	3406.68	3138.75			3074.51				5820.6	6447.21	6432.18	5972.54	6997.81	6828.67	6115.65	7126.32	5843.1	5872.79	5803.07	5175.59	4014.45	4355.76	4070.65	7890.66	2562.78	4721.46
Q9Y4P3	Q9Y4P3	TBL2_HUMAN	TBL2	Transducin beta-like protein 2	16228.5	16630.7	17342.6	17318.7	18321.9	17968.1	15996.3	16183.9	17277.3	10163.3	9316.35	12118.4	9546.23	9483.4	12236.1	9644.19	10560.6	12029.3	15133.2	15594.7	16137.7	15475.7	15701.4	15431.8	13781.4	15927.9	16081.3	10616.9	10208	11050.8	9867.91	10184	10581.4	8832.88	8814.28	9532.01
Q9Y4P8	Q9Y4P8	WIPI2_HUMAN	WIPI2	WD repeat domain phosphoinositide-interacting protein 2	15007.8	15676.1	16708.7	14654.3	17304.3	17253.7	17047.1	16594	16683.4	13626.8	15671.2	16905.5	12245.7	15535.1	15869.9	13142.8	13163	17305	11680.7	11916	11867.7	10748.5	12454.5	11423.3	13433.9	12854	12138.4	11312	14550.7	13894.4	14538.9	14119.4	12403.4	12326.8	13848.2	11637.7
Q9Y4R8	Q9Y4R8	TELO2_HUMAN	TELO2	Telomere length regulation protein TEL2 homolog	12581.2	11456.3	11470.9	12697.6	11974.9	11606	13659	12012.9	11606.9	11602.9	9727.73	11136.4	12962.5	9940.2	9775.17	9979.15	8714.12	10226.8	17242.2	16851.3	14505.9	17884.1	15763.2	15282.9	16151.6	17054	14968.2	14867.3	14710.9	12606.5	13226.5	14008.7	13837.7	10519.3	12687.1	12435.9
Q9Y4W2	Q9Y4W2	LAS1L_HUMAN	LAS1L	Ribosomal biogenesis protein LAS1L	21966	21161.6	25118.1	20611.3	22835	23069.8	20742.9	22151.7	23302.7	20592.8	22559.7	22100	16088.7	16994.4	19379.9	16566.5	20622.6	20133.6	20776.4	22547.1	22846	21596.1	22908.3	22030.7	22365.8	23949	22794.1	17619.6	21595	23331.6	18945.5	23473.2	25825.9	18609.9	21276.6	21901.3
Q9Y4W6	Q9Y4W6	AFG32_HUMAN	AFG3L2	AFG3-like protein 2	22537.5	23133.2	21293.3	23059.3	23140.4	20801.8	23219.9	25168	22197.4	25913.2	30288.5	30054.4	20385.1	23572.6	24432	22981.1	24287.7	26544.5	23218.5	22753.5	19534.7	24484.5	22374	19351.2	23883.4	23251.1	20932.1	29896.8	29333.9	27699.5	28200.8	29328.4	27327.6	20017.6	25464.3	25209
Q9Y4X0	Q6DCA0;Q9Y4X0	AMMR1_HUMAN	AMMECR1	AMME syndrome candidate gene 1 protein	4810.69	5094.62	4452.16	5230.16	3886.17	4005.18	6049.8	4211.48	5332.94	6456.16	5362.47	4613.18	6031.76					7449.09	5632.68	5496.87	5672.76	5768.18	5402.46	5045.33	7071.81	6150.33	4287.09		5185.91	2826.62	5850.15	3874.18	4731.5	8374.83		4493.96
Q9Y4X5	Q9Y4X5	ARI1_HUMAN	ARIH1	E3 ubiquitin-protein ligase ARIH1	13715.1	14004.1	14808.2	10788.7	14984.4	16028.4	14704.4	15686.5	16925.5	14779.4	18579.6	21963.2	15915.2	15286.9	18209.6	13925.4	15511.4	19895.7	11326.3	10941.8	11459.4	9330.33	11664	11899.8	10891.6	12408	12502.8	16704.7	18418.9	17891	15381.4	17822	17074.3	13499.9	16788.1	17931.6
Q9Y4Z0	Q9Y4Z0	LSM4_HUMAN	LSM4	U6 snRNA-associated Sm-like protein LSm4	4235.43	5766.64	6436.57	2799.61	5310.03	5267.6	5719.08	6112.48	6122.64	11315.4	11216.4	13419.3	12171.2	10644.1	9364.68		8282.21	9253.88	4939.4	6201.67	6148.94	6418.96	5713.99	5607.13	5890.45	6292.56	6128.69	14236.9	16095.5	17252.9	14748.9	13425.9	13462.1	14699.9	11682	15563.4
Q9Y508	Q9Y508	RN114_HUMAN	RNF114	E3 ubiquitin-protein ligase RNF114	7647.59	8811.67	5103.71	6880.55	7997.59	9368.63	6982.21	5208.27	6794.83	15186.9	12723.3	14106.8	14331.2	15903.2	16332.5	15994.5	15263	15845.4	6076.85	5385.57	5315.52	4841.81	4650.81	3249.21	7010.01	5648.28	6630.59	12565.9	10587.2	17408.6	14103.5	13446.9	19840.7	15457.7	15948.8	23994
Q9Y512	Q9Y512	SAM50_HUMAN	SAMM50	Sorting and assembly machinery component 50 homolog	72987.5	68536.3	58498.1	71851.1	63223.5	53451.1	70454.9	66675.2	52277	76983.9	76709.2	81247.6	75714	75228.6	63621.5	85630.1	77828.9	64427	64350.7	61542.1	44417.6	64598.6	53964.7	44769.7	65756	59983.9	50928.1	87051.5	76855.2	62336.8	85454.7	80239.1	70048.1	69809.5	70665	69402
Q9Y520	Q9Y520	PRC2C_HUMAN	PRRC2C	Protein PRRC2C	18057.4	17881	17382.5	16532.4	16795.2	18227.2	17161.3	18015.5	17970.5	23914.1	25333	29090.6	22844.8	26190	27224.2	21567.5	27027.5	28646.5	22372.5	25359.3	23024.3	23872.9	24495.4	23560.5	23126.5	23434.5	23155.5	30077.8	31101.4	32071	27925.3	29497.4	30122.8	26912.5	32981.2	35349.8
