Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9UBB5|MBD2_HUMAN	Q9UBB5	MBD2_HUMAN	MBD2	411	Homo sapiens OX=9606	Methyl-CpG-binding domain protein 2 	1:Experimental evidence at protein level	0.9990	0.9955	2	2	2	2	2	2	     0	     0	     0			
sp|O60885|BRD4_HUMAN	O60885	BRD4_HUMAN	BRD4	1362	Homo sapiens OX=9606	Bromodomain-containing protein 4 	1:Experimental evidence at protein level	0.9989	0.9989	1	1	1	1	1	1	     0	     0	     0			
sp|O95749|GGPPS_HUMAN	O95749	GGPPS_HUMAN	GGPS1	300	Homo sapiens OX=9606	Geranylgeranyl pyrophosphate synthase 	1:Experimental evidence at protein level	0.9989	0.9988	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
sp|Q02241|KIF23_HUMAN	Q02241	KIF23_HUMAN	KIF23	960	Homo sapiens OX=9606	Kinesin-like protein KIF23 	1:Experimental evidence at protein level	0.9989	0.9948	2	2	2	2	2	2	     0	     0	     0			
sp|Q5TEC6|H37_HUMAN	Q5TEC6	H37_HUMAN	H3-7	136	Homo sapiens OX=9606	Histone H3-7 	1:Experimental evidence at protein level	0.9989	0.9989	1	1	1	1	1	1	     0	     0	     0			
sp|Q6UWE0|LRSM1_HUMAN	Q6UWE0	LRSM1_HUMAN	LRSAM1	723	Homo sapiens OX=9606	E3 ubiquitin-protein ligase LRSAM1 	1:Experimental evidence at protein level	0.9989	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q709C8|VP13C_HUMAN	Q709C8	VP13C_HUMAN	VPS13C	3753	Homo sapiens OX=9606	Intermembrane lipid transfer protein VPS13C 	1:Experimental evidence at protein level	0.9989	0.9931	1	1	1	1	1	1	     0	     0	     0			
sp|Q8NG11|TSN14_HUMAN	Q8NG11	TSN14_HUMAN	TSPAN14	270	Homo sapiens OX=9606	Tetraspanin-14 	1:Experimental evidence at protein level	0.9989	0.9878	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
sp|Q9BTZ2|DHRS4_HUMAN	Q9BTZ2	DHRS4_HUMAN	DHRS4	278	Homo sapiens OX=9606	Dehydrogenase/reductase SDR family member 4 	1:Experimental evidence at protein level	0.9989	0.9945	2	1	2	2	1	2	     0	     0	     0			
sp|Q9BYD3|RM04_HUMAN	Q9BYD3	RM04_HUMAN	MRPL4	311	Homo sapiens OX=9606	39S ribosomal protein L4, mitochondrial 	1:Experimental evidence at protein level	0.9989	0.9956	2	2	2	2	2	2	     0	     0	     0			
sp|Q9GZY4|COA1_HUMAN	Q9GZY4	COA1_HUMAN	COA1	146	Homo sapiens OX=9606	Cytochrome c oxidase assembly factor 1 homolog 	1:Experimental evidence at protein level	0.9989	0.9987	1	1	1	1	1	1	     0	     0	     0			
sp|P10321|HLAC_HUMAN	P10321	HLAC_HUMAN	HLA-C	366	Homo sapiens OX=9606	HLA class I histocompatibility antigen, C alpha chain 	1:Experimental evidence at protein level	0.9988	0.9988	1	1	1	1	1	1	     0	     0	     0	7C(57.0214)		
sp|P17252|KPCA_HUMAN	P17252	KPCA_HUMAN	PRKCA	672	Homo sapiens OX=9606	Protein kinase C alpha type 	1:Experimental evidence at protein level	0.9988	0.9882	1	1	1	1	1	1	     0	     0	     0			
sp|P56545|CTBP2_HUMAN	P56545	CTBP2_HUMAN	CTBP2	445	Homo sapiens OX=9606	C-terminal-binding protein 2 	1:Experimental evidence at protein level	0.9988	0.9989	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
sp|P83881|RL36A_HUMAN	P83881	RL36A_HUMAN	RPL36A	106	Homo sapiens OX=9606	60S ribosomal protein L36a 	1:Experimental evidence at protein level	0.9988	0.9988	1	1	1	1	1	1	     0	     0	     0			
sp|O60784|TOM1_HUMAN	O60784	TOM1_HUMAN	TOM1	492	Homo sapiens OX=9606	Target of Myb1 membrane trafficking protein 	1:Experimental evidence at protein level	0.9986	0.9982	2	2	2	2	2	2	     0	     0	     0			
sp|O95479|G6PE_HUMAN	O95479	G6PE_HUMAN	H6PD	791	Homo sapiens OX=9606	GDH/6PGL endoplasmic bifunctional protein 	1:Experimental evidence at protein level	0.9986	0.9990	2	1	2	3	2	3	     0	     0	     0			
sp|Q9BWU0|NADAP_HUMAN	Q9BWU0	NADAP_HUMAN	SLC4A1AP	796	Homo sapiens OX=9606	Kanadaptin 	1:Experimental evidence at protein level	0.9986	0.9974	2	2	2	2	2	2	     0	     0	     0			
sp|Q9H2J4|PDCL3_HUMAN	Q9H2J4	PDCL3_HUMAN	PDCL3	239	Homo sapiens OX=9606	Phosducin-like protein 3 	1:Experimental evidence at protein level	0.9986	0.9989	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
sp|Q9H3R2|MUC13_HUMAN	Q9H3R2	MUC13_HUMAN	MUC13	512	Homo sapiens OX=9606	Mucin-13 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQE9|HINT3_HUMAN	Q9NQE9	HINT3_HUMAN	HINT3	182	Homo sapiens OX=9606	Adenosine 5'-monophosphoramidase HINT3 	1:Experimental evidence at protein level	0.9986	0.9981	2	2	2	2	2	2	     0	     0	     0			
sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	GNAI2	355	Homo sapiens OX=9606	Guanine nucleotide-binding protein G(i) subunit alpha-2 	1:Experimental evidence at protein level	0.9985	0.9990	5	1	5	5	1	5	     0	     0	     0	10C(57.0214), 6C(57.0214), 8C(57.0214)		
sp|P49366|DHYS_HUMAN	P49366	DHYS_HUMAN	DHPS	369	Homo sapiens OX=9606	Deoxyhypusine synthase 	1:Experimental evidence at protein level	0.9985	0.9984	1	1	1	1	1	1	     0	     0	     0			
sp|P53701|CCHL_HUMAN	P53701	CCHL_HUMAN	HCCS	268	Homo sapiens OX=9606	Holocytochrome c-type synthase 	1:Experimental evidence at protein level	0.9985	0.9990	1	1	1	1	1	1	     0	     0	     0	11C(57.0214), 9C(57.0214)		
sp|Q15054|DPOD3_HUMAN	Q15054	DPOD3_HUMAN	POLD3	466	Homo sapiens OX=9606	DNA polymerase delta subunit 3 	1:Experimental evidence at protein level	0.9985	0.9986	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
sp|Q8NFC6|BD1L1_HUMAN	Q8NFC6	BD1L1_HUMAN	BOD1L1	3051	Homo sapiens OX=9606	Biorientation of chromosomes in cell division protein 1-like 1 	1:Experimental evidence at protein level	0.9985	0.9990	3	1	3	3	1	3	     0	     0	     0	2C(57.0214)		
sp|P13196|HEM1_HUMAN	P13196	HEM1_HUMAN	ALAS1	640	Homo sapiens OX=9606	5-aminolevulinate synthase, non-specific, mitochondrial 	1:Experimental evidence at protein level	0.9984	0.9985	1	1	1	1	1	1	     0	     0	     0			
sp|Q14653|IRF3_HUMAN	Q14653	IRF3_HUMAN	IRF3	427	Homo sapiens OX=9606	Interferon regulatory factor 3 	1:Experimental evidence at protein level	0.9984	0.9990	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|O43665|RGS10_HUMAN	O43665	RGS10_HUMAN	RGS10	181	Homo sapiens OX=9606	Regulator of G-protein signaling 10 	1:Experimental evidence at protein level	0.9983	0.9985	1	1	1	1	1	1	     0	     0	     0			
sp|P52758|RIDA_HUMAN	P52758	RIDA_HUMAN	RIDA	137	Homo sapiens OX=9606	2-iminobutanoate/2-iminopropanoate deaminase 	1:Experimental evidence at protein level	0.9983	0.9990	1	1	1	1	1	1	     0	     0	     0	4C(57.0214)		
sp|Q96I36|COX14_HUMAN	Q96I36	COX14_HUMAN	COX14	57	Homo sapiens OX=9606	Cytochrome c oxidase assembly protein COX14 	1:Experimental evidence at protein level	0.9983	0.9987	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BUH6|PAXX_HUMAN	Q9BUH6	PAXX_HUMAN	PAXX	204	Homo sapiens OX=9606	Protein PAXX 	1:Experimental evidence at protein level	0.9983	0.9964	2	2	2	2	2	2	     0	     0	     0			
sp|O14530|TXND9_HUMAN	O14530	TXND9_HUMAN	TXNDC9	226	Homo sapiens OX=9606	Thioredoxin domain-containing protein 9 	1:Experimental evidence at protein level	0.9982	0.9960	2	2	2	2	2	2	     0	     0	     0			
sp|O60427|FADS1_HUMAN	O60427	FADS1_HUMAN	FADS1	444	Homo sapiens OX=9606	Acyl-CoA (8-3)-desaturase 	1:Experimental evidence at protein level	0.9982	0.9985	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|P84085|ARF5_HUMAN	P84085	ARF5_HUMAN	ARF5	180	Homo sapiens OX=9606	ADP-ribosylation factor 5 	1:Experimental evidence at protein level	0.9982	0.9983	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IVL6|P3H3_HUMAN	Q8IVL6	P3H3_HUMAN	P3H3	736	Homo sapiens OX=9606	Prolyl 3-hydroxylase 3 	1:Experimental evidence at protein level	0.9982	0.9989	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y606|PUS1_HUMAN	Q9Y606	PUS1_HUMAN	PUS1	427	Homo sapiens OX=9606	Pseudouridylate synthase 1 homolog 	1:Experimental evidence at protein level	0.9982	0.9987	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NPR2|SEM4B_HUMAN	Q9NPR2	SEM4B_HUMAN	SEMA4B	837	Homo sapiens OX=9606	Semaphorin-4B 	1:Experimental evidence at protein level	0.9981	0.9888	1	1	1	1	1	1	     0	     0	     0	5C(57.0214)		
sp|Q9BYV8|CEP41_HUMAN	Q9BYV8	CEP41_HUMAN	CEP41	373	Homo sapiens OX=9606	Centrosomal protein of 41 kDa 	1:Experimental evidence at protein level	0.9980	0.9989	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HBH5|RDH14_HUMAN	Q9HBH5	RDH14_HUMAN	RDH14	336	Homo sapiens OX=9606	Retinol dehydrogenase 14 	1:Experimental evidence at protein level	0.9980	0.9981	1	1	1	1	1	1	     0	     0	     0			
sp|P47989|XDH_HUMAN	P47989	XDH_HUMAN	XDH	1333	Homo sapiens OX=9606	Xanthine dehydrogenase/oxidase 	1:Experimental evidence at protein level	0.9979	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q7Z4H7|HAUS6_HUMAN	Q7Z4H7	HAUS6_HUMAN	HAUS6	955	Homo sapiens OX=9606	HAUS augmin-like complex subunit 6 	1:Experimental evidence at protein level	0.9979	0.9983	1	1	1	1	1	1	     0	     0	     0			
sp|Q05048|CSTF1_HUMAN	Q05048	CSTF1_HUMAN	CSTF1	431	Homo sapiens OX=9606	Cleavage stimulation factor subunit 1 	1:Experimental evidence at protein level	0.9978	0.9985	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H0L4|CSTFT_HUMAN	Q9H0L4	CSTFT_HUMAN	CSTF2T	616	Homo sapiens OX=9606	Cleavage stimulation factor subunit 2 tau variant 	1:Experimental evidence at protein level	0.9978	0.9979	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHD9|UBQL2_HUMAN	Q9UHD9	UBQL2_HUMAN	UBQLN2	624	Homo sapiens OX=9606	Ubiquilin-2 	1:Experimental evidence at protein level	0.9978	0.9929	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y295|DRG1_HUMAN	Q9Y295	DRG1_HUMAN	DRG1	367	Homo sapiens OX=9606	Developmentally-regulated GTP-binding protein 1 	1:Experimental evidence at protein level	0.9978	0.9978	1	1	1	1	1	1	     0	     0	     0			
sp|O60573|IF4E2_HUMAN	O60573	IF4E2_HUMAN	EIF4E2	245	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4E type 2 	1:Experimental evidence at protein level	0.9977	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|P61927|RL37_HUMAN	P61927	RL37_HUMAN	RPL37	97	Homo sapiens OX=9606	60S ribosomal protein L37 	1:Experimental evidence at protein level	0.9977	0.9934	2	2	2	2	2	2	     0	     0	     0			
sp|Q92930|RAB8B_HUMAN	Q92930	RAB8B_HUMAN	RAB8B	207	Homo sapiens OX=9606	Ras-related protein Rab-8B 	1:Experimental evidence at protein level	0.9976	0.9977	1	1	1	1	1	1	     0	     0	     0			
sp|Q15393|SF3B3_HUMAN	Q15393	SF3B3_HUMAN	SF3B3	1217	Homo sapiens OX=9606	Splicing factor 3B subunit 3 	1:Experimental evidence at protein level	0.9975	0.9955	2	2	2	2	2	2	     0	     0	     0	1M(15.9949)		
sp|Q567U6|CCD93_HUMAN	Q567U6	CCD93_HUMAN	CCDC93	631	Homo sapiens OX=9606	Coiled-coil domain-containing protein 93 	1:Experimental evidence at protein level	0.9975	0.9987	1	1	1	1	1	1	     0	     0	     0			
sp|Q86WA6|BPHL_HUMAN	Q86WA6	BPHL_HUMAN	BPHL	291	Homo sapiens OX=9606	Valacyclovir hydrolase 	1:Experimental evidence at protein level	0.9975	0.9953	2	2	2	2	2	2	     0	     0	     0			
sp|Q8NFH4|NUP37_HUMAN	Q8NFH4	NUP37_HUMAN	NUP37	326	Homo sapiens OX=9606	Nucleoporin Nup37 	1:Experimental evidence at protein level	0.9975	0.9990	1	1	1	1	1	1	     0	     0	     0	14C(57.0214)		
sp|O43752|STX6_HUMAN	O43752	STX6_HUMAN	STX6	255	Homo sapiens OX=9606	Syntaxin-6 	1:Experimental evidence at protein level	0.9974	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|P15291|B4GT1_HUMAN	P15291	B4GT1_HUMAN	B4GALT1	398	Homo sapiens OX=9606	Beta-1,4-galactosyltransferase 1 	1:Experimental evidence at protein level	0.9974	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|P18754|RCC1_HUMAN	P18754	RCC1_HUMAN	RCC1	421	Homo sapiens OX=9606	Regulator of chromosome condensation 	1:Experimental evidence at protein level	0.9974	0.9976	1	1	1	1	1	1	     0	     0	     0			
sp|Q15072|OZF_HUMAN	Q15072	OZF_HUMAN	ZNF146	292	Homo sapiens OX=9606	Zinc finger protein OZF 	1:Experimental evidence at protein level	0.9974	0.9989	1	0	1	1	0	1	     0	     0	     0	10C(57.0214), 13C(57.0214)		
sp|P50583|AP4A_HUMAN	P50583	AP4A_HUMAN	NUDT2	147	Homo sapiens OX=9606	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] 	1:Experimental evidence at protein level	0.9973	0.9989	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
sp|Q9BVC4|LST8_HUMAN	Q9BVC4	LST8_HUMAN	MLST8	326	Homo sapiens OX=9606	Target of rapamycin complex subunit LST8 	1:Experimental evidence at protein level	0.9973	0.9918	2	2	2	2	2	2	     0	     0	     0	9C(57.0214)		
sp|Q9H5N1|RABE2_HUMAN	Q9H5N1	RABE2_HUMAN	RABEP2	569	Homo sapiens OX=9606	Rab GTPase-binding effector protein 2 	1:Experimental evidence at protein level	0.9973	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NX24|NHP2_HUMAN	Q9NX24	NHP2_HUMAN	NHP2	153	Homo sapiens OX=9606	H/ACA ribonucleoprotein complex subunit 2 	1:Experimental evidence at protein level	0.9973	0.9971	1	1	1	2	2	2	     0	     0	     0	15C(57.0214)		
sp|Q86W42|THOC6_HUMAN	Q86W42	THOC6_HUMAN	THOC6	341	Homo sapiens OX=9606	THO complex subunit 6 homolog 	1:Experimental evidence at protein level	0.9972	0.9988	1	1	1	1	1	1	     0	     0	     0	13C(57.0214)		
sp|Q9Y333|LSM2_HUMAN	Q9Y333	LSM2_HUMAN	LSM2	95	Homo sapiens OX=9606	U6 snRNA-associated Sm-like protein LSm2 	1:Experimental evidence at protein level	0.9972	0.9987	1	1	1	1	1	1	     0	     0	     0			
sp|A6NNZ2|TBB8B_HUMAN	A6NNZ2	TBB8B_HUMAN	TUBB8B	444	Homo sapiens OX=9606	Tubulin beta 8B 	1:Experimental evidence at protein level	0.9971	0.9972	1	1	1	1	1	1	     0	     0	     0	12C(57.0214)		
sp|Q86T03|PP4P1_HUMAN	Q86T03	PP4P1_HUMAN	PIP4P1	277	Homo sapiens OX=9606	Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase 	1:Experimental evidence at protein level	0.9971	0.9972	1	1	1	1	1	1	     0	     0	     0	1C(57.0214), 4C(57.0214)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	Homo sapiens	Lactotransferrin 	1:Experimental evidence at protein level	0.9970	0.9990	2	1	2	2	1	2	     0	     0	     0	1C(57.0214)		
sp|P54252|ATX3_HUMAN	P54252	ATX3_HUMAN	ATXN3	361	Homo sapiens OX=9606	Ataxin-3 	1:Experimental evidence at protein level	0.9970	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q8N983|RM43_HUMAN	Q8N983	RM43_HUMAN	MRPL43	215	Homo sapiens OX=9606	39S ribosomal protein L43, mitochondrial 	1:Experimental evidence at protein level	0.9970	0.9987	1	1	1	1	1	1	     0	     0	     0			
sp|Q99496|RING2_HUMAN	Q99496	RING2_HUMAN	RNF2	336	Homo sapiens OX=9606	E3 ubiquitin-protein ligase RING2 	1:Experimental evidence at protein level	0.9970	0.9982	3	1	3	3	1	3	     0	     0	     0	11C(57.0214), 8C(57.0214)		
sp|O14925|TIM23_HUMAN	O14925	TIM23_HUMAN	TIMM23	209	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit Tim23 	1:Experimental evidence at protein level	0.9969	0.9990	1	0	1	2	0	2	     0	     0	     0			
sp|Q7Z7F7|RM55_HUMAN	Q7Z7F7	RM55_HUMAN	MRPL55	128	Homo sapiens OX=9606	39S ribosomal protein L55, mitochondrial 	1:Experimental evidence at protein level	0.9969	0.9981	1	1	1	1	1	1	     0	     0	     0			
sp|Q96H79|ZCCHL_HUMAN	Q96H79	ZCCHL_HUMAN	ZC3HAV1L	300	Homo sapiens OX=9606	Zinc finger CCCH-type antiviral protein 1-like 	1:Experimental evidence at protein level	0.9969	0.9985	1	1	1	1	1	1	     0	     0	     0			
sp|Q6GMV3|PTRD1_HUMAN	Q6GMV3	PTRD1_HUMAN	PTRHD1	140	Homo sapiens OX=9606	Putative peptidyl-tRNA hydrolase PTRHD1 	1:Experimental evidence at protein level	0.9968	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q8N8E3|CE112_HUMAN	Q8N8E3	CE112_HUMAN	CEP112	955	Homo sapiens OX=9606	Centrosomal protein of 112 kDa 	1:Experimental evidence at protein level	0.9968	0.9983	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WVK2|SNR27_HUMAN	Q8WVK2	SNR27_HUMAN	SNRNP27	155	Homo sapiens OX=9606	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein 	1:Experimental evidence at protein level	0.9968	0.9990	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQX3|GEPH_HUMAN	Q9NQX3	GEPH_HUMAN	GPHN	736	Homo sapiens OX=9606	Gephyrin 	1:Experimental evidence at protein level	0.9968	0.9984	1	1	1	1	1	1	     0	     0	     0			
sp|P40855|PEX19_HUMAN	P40855	PEX19_HUMAN	PEX19	299	Homo sapiens OX=9606	Peroxisomal biogenesis factor 19 	1:Experimental evidence at protein level	0.9967	0.9961	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
sp|Q15437|SC23B_HUMAN	Q15437	SC23B_HUMAN	SEC23B	767	Homo sapiens OX=9606	Protein transport protein Sec23B 	1:Experimental evidence at protein level	0.9967	0.9939	2	2	2	2	2	2	     0	     0	     0	9C(57.0214), N-term(42.0106)		
sp|Q15750|TAB1_HUMAN	Q15750	TAB1_HUMAN	TAB1	504	Homo sapiens OX=9606	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 	1:Experimental evidence at protein level	0.9967	0.9989	1	1	1	1	1	1	     0	     0	     0			
sp|P35520|CBS_HUMAN	P35520	CBS_HUMAN	CBS	551	Homo sapiens OX=9606	Cystathionine beta-synthase 	1:Experimental evidence at protein level	0.9966	0.9919	2	2	2	2	2	2	     0	     0	     0			
sp|P78362|SRPK2_HUMAN	P78362	SRPK2_HUMAN	SRPK2	688	Homo sapiens OX=9606	SRSF protein kinase 2 	1:Experimental evidence at protein level	0.9965	0.9934	2	0	2	2	0	2	     0	     0	     0	8C(57.0214)		sp|Q96SB4|SRPK1_HUMAN, sp|Q9UPE1|SRPK3_HUMAN
sp|Q9C0E8|LNP_HUMAN	Q9C0E8	LNP_HUMAN	LNPK	428	Homo sapiens OX=9606	Endoplasmic reticulum junction formation protein lunapark 	1:Experimental evidence at protein level	0.9965	0.9950	2	2	2	2	2	2	     0	     0	     0			
sp|Q15418|KS6A1_HUMAN	Q15418	KS6A1_HUMAN	RPS6KA1	735	Homo sapiens OX=9606	Ribosomal protein S6 kinase alpha-1 	1:Experimental evidence at protein level	0.9964	0.9965	1	1	1	1	1	1	     0	     0	     0			
sp|Q96NC0|ZMAT2_HUMAN	Q96NC0	ZMAT2_HUMAN	ZMAT2	199	Homo sapiens OX=9606	Zinc finger matrin-type protein 2 	1:Experimental evidence at protein level	0.9964	0.9965	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HD33|RM47_HUMAN	Q9HD33	RM47_HUMAN	MRPL47	250	Homo sapiens OX=9606	39S ribosomal protein L47, mitochondrial 	1:Experimental evidence at protein level	0.9964	0.9988	1	1	1	2	2	2	     0	     0	     0			
sp|Q9NVJ2|ARL8B_HUMAN	Q9NVJ2	ARL8B_HUMAN	ARL8B	186	Homo sapiens OX=9606	ADP-ribosylation factor-like protein 8B 	1:Experimental evidence at protein level	0.9964	0.9983	1	1	1	1	1	1	     0	     0	     0			
sp|Q6NXR4|TTI2_HUMAN	Q6NXR4	TTI2_HUMAN	TTI2	508	Homo sapiens OX=9606	TELO2-interacting protein 2 	1:Experimental evidence at protein level	0.9962	0.9981	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UNX3|RL26L_HUMAN	Q9UNX3	RL26L_HUMAN	RPL26L1	145	Homo sapiens OX=9606	60S ribosomal protein L26-like 1 	1:Experimental evidence at protein level	0.9962	0.9875	1	1	1	1	1	1	     0	     0	     0			
sp|P35813|PPM1A_HUMAN	P35813	PPM1A_HUMAN	PPM1A	382	Homo sapiens OX=9606	Protein phosphatase 1A 	1:Experimental evidence at protein level	0.9959	0.9979	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|O15327|INP4B_HUMAN	O15327	INP4B_HUMAN	INPP4B	924	Homo sapiens OX=9606	Inositol polyphosphate 4-phosphatase type II 	1:Experimental evidence at protein level	0.9958	0.9986	1	1	1	1	1	1	     0	     0	     0			
sp|P43007|SATT_HUMAN	P43007	SATT_HUMAN	SLC1A4	532	Homo sapiens OX=9606	Neutral amino acid transporter A 	1:Experimental evidence at protein level	0.9958	0.9981	1	1	1	1	1	1	     0	     0	     0			
sp|Q01167|FOXK2_HUMAN	Q01167	FOXK2_HUMAN	FOXK2	660	Homo sapiens OX=9606	Forkhead box protein K2 	1:Experimental evidence at protein level	0.9958	0.9960	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y3B9|RRP15_HUMAN	Q9Y3B9	RRP15_HUMAN	RRP15	282	Homo sapiens OX=9606	RRP15-like protein 	1:Experimental evidence at protein level	0.9957	0.9931	2	2	2	2	2	2	     0	     0	     0			
sp|O43148|MCES_HUMAN	O43148	MCES_HUMAN	RNMT	476	Homo sapiens OX=9606	mRNA cap guanine-N7 methyltransferase 	1:Experimental evidence at protein level	0.9956	0.9911	2	2	2	3	3	3	     0	     0	     0			
sp|O14933|UB2L6_HUMAN	O14933	UB2L6_HUMAN	UBE2L6	153	Homo sapiens OX=9606	Ubiquitin/ISG15-conjugating enzyme E2 L6 	1:Experimental evidence at protein level	0.9955	0.9958	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y3E7|CHMP3_HUMAN	Q9Y3E7	CHMP3_HUMAN	CHMP3	222	Homo sapiens OX=9606	Charged multivesicular body protein 3 	1:Experimental evidence at protein level	0.9955	0.9942	1	1	1	1	1	1	     0	     0	     0			
sp|Q8N3R9|PALS1_HUMAN	Q8N3R9	PALS1_HUMAN	PALS1	675	Homo sapiens OX=9606	Protein PALS1 	1:Experimental evidence at protein level	0.9954	0.9920	2	2	2	2	2	2	     0	     0	     0			
sp|Q96EC8|YIPF6_HUMAN	Q96EC8	YIPF6_HUMAN	YIPF6	236	Homo sapiens OX=9606	Protein YIPF6 	1:Experimental evidence at protein level	0.9954	0.9978	1	1	1	1	1	1	     0	     0	     0			
sp|Q9P0J7|KCMF1_HUMAN	Q9P0J7	KCMF1_HUMAN	KCMF1	381	Homo sapiens OX=9606	E3 ubiquitin-protein ligase KCMF1 	1:Experimental evidence at protein level	0.9954	0.9977	1	1	1	1	1	1	     0	     0	     0	11C(57.0214), 8C(57.0214), N-term(42.0106)		
sp|Q9C0J8|WDR33_HUMAN	Q9C0J8	WDR33_HUMAN	WDR33	1336	Homo sapiens OX=9606	pre-mRNA 3' end processing protein WDR33 	1:Experimental evidence at protein level	0.9953	0.9976	1	1	1	2	2	2	     0	     0	     0			
sp|P62837|UB2D2_HUMAN	P62837	UB2D2_HUMAN	UBE2D2	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 D2 	1:Experimental evidence at protein level	0.9952	0.9990	2	1	2	2	1	2	     0	     0	     0			
sp|O43464|HTRA2_HUMAN	O43464	HTRA2_HUMAN	HTRA2	458	Homo sapiens OX=9606	Serine protease HTRA2, mitochondrial 	1:Experimental evidence at protein level	0.9951	0.9983	1	1	1	1	1	1	     0	     0	     0			
sp|P16220|CREB1_HUMAN	P16220	CREB1_HUMAN	CREB1	327	Homo sapiens OX=9606	Cyclic AMP-responsive element-binding protein 1 	1:Experimental evidence at protein level	0.9951	0.9983	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P2E9|EDC4_HUMAN	Q6P2E9	EDC4_HUMAN	EDC4	1401	Homo sapiens OX=9606	Enhancer of mRNA-decapping protein 4 	1:Experimental evidence at protein level	0.9949	0.9978	1	1	1	2	2	2	     0	     0	     0			
sp|O60462|NRP2_HUMAN	O60462	NRP2_HUMAN	NRP2	931	Homo sapiens OX=9606	Neuropilin-2 	1:Experimental evidence at protein level	0.9948	0.9970	1	1	1	1	1	1	     0	     0	     0			
sp|P05423|RPC4_HUMAN	P05423	RPC4_HUMAN	POLR3D	398	Homo sapiens OX=9606	DNA-directed RNA polymerase III subunit RPC4 	1:Experimental evidence at protein level	0.9948	0.9889	2	2	2	2	2	2	     0	     0	     0	6C(57.0214)		
sp|Q8N8N7|PTGR2_HUMAN	Q8N8N7	PTGR2_HUMAN	PTGR2	351	Homo sapiens OX=9606	Prostaglandin reductase 2 	1:Experimental evidence at protein level	0.9948	0.9913	2	2	2	2	2	2	     0	     0	     0			
sp|Q8WV24|PHLA1_HUMAN	Q8WV24	PHLA1_HUMAN	PHLDA1	401	Homo sapiens OX=9606	Pleckstrin homology-like domain family A member 1 	1:Experimental evidence at protein level	0.9947	0.9981	1	1	1	1	1	1	     0	     0	     0			
sp|Q96EL2|RT24_HUMAN	Q96EL2	RT24_HUMAN	MRPS24	167	Homo sapiens OX=9606	28S ribosomal protein S24, mitochondrial 	1:Experimental evidence at protein level	0.9947	0.9881	2	2	2	2	2	2	     0	     0	     0			
sp|Q9P206|K1522_HUMAN	Q9P206	K1522_HUMAN	KIAA1522	1035	Homo sapiens OX=9606	Uncharacterized protein KIAA1522 	1:Experimental evidence at protein level	0.9944	0.9963	1	1	1	1	1	1	     0	     0	     0			
