Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q8WTS1|ABHD5_HUMAN	Q8WTS1	ABHD5_HUMAN	ABHD5	349	Homo sapiens OX=9606	1-acylglycerol-3-phosphate O-acyltransferase ABHD5 	1:Experimental evidence at protein level	0.9518	0.9981	1	0	1	1	0	1	     0	     0	     0			tr|A0A2R8YEZ7|A0A2R8YEZ7_HUMAN, tr|A0A2U3TZT9|A0A2U3TZT9_HUMAN, tr|C9J1D1|C9J1D1_HUMAN, tr|H7BZY9|H7BZY9_HUMAN
sp|Q5BKU9|OXLD1_HUMAN	Q5BKU9	OXLD1_HUMAN	OXLD1	147	Homo sapiens OX=9606	Oxidoreductase-like domain-containing protein 1 	2:Experimental evidence at transcript level	0.9517	0.9981	1	1	1	1	1	1	     0	     0	     0			
sp|Q15072|OZF_HUMAN	Q15072	OZF_HUMAN	ZNF146	292	Homo sapiens OX=9606	Zinc finger protein OZF 	1:Experimental evidence at protein level	0.9513	0.9981	1	0	1	1	0	1	     0	     0	     0	10C(57.0214), 13C(57.0214)		sp|Q3ZCT1|ZN260_HUMAN
sp|Q96EY1-2|DNJA3_HUMAN	Q96EY1-2	DNJA3_HUMAN	DNAJA3	453	Homo sapiens OX=9606	Isoform 2 of DnaJ homolog subfamily A member 3, mitochondrial 		0.9512	0.9981	1	0	1	2	0	2	     0	     0	     0			sp|Q96EY1-3|DNJA3_HUMAN, sp|Q96EY1|DNJA3_HUMAN
sp|Q99447-2|PCY2_HUMAN	Q99447-2	PCY2_HUMAN	PCYT2	311	Homo sapiens OX=9606	Isoform 2 of Ethanolamine-phosphate cytidylyltransferase 		0.9512	0.9981	1	0	1	1	0	1	     0	     0	     0			sp|Q99447-3|PCY2_HUMAN, sp|Q99447-4|PCY2_HUMAN, sp|Q99447|PCY2_HUMAN, tr|I3L1R7|I3L1R7_HUMAN, tr|I3L3V9|I3L3V9_HUMAN
sp|O95858|TSN15_HUMAN	O95858	TSN15_HUMAN	TSPAN15	294	Homo sapiens OX=9606	Tetraspanin-15 	1:Experimental evidence at protein level	0.9507	0.9981	1	0	1	1	0	1	     0	     0	     0	1C(57.0214), 2C(57.0214)		tr|H7C285|H7C285_HUMAN
sp|Q8WUW1-2|BRK1_HUMAN	Q8WUW1-2	BRK1_HUMAN	BRK1	106	Homo sapiens OX=9606	Isoform 2 of Protein BRICK1 		0.9503	0.9981	1	0	1	1	0	1	     0	     0	     0			sp|Q8WUW1|BRK1_HUMAN
sp|Q9HD42|CHM1A_HUMAN	Q9HD42	CHM1A_HUMAN	CHMP1A	196	Homo sapiens OX=9606	Charged multivesicular body protein 1a 	1:Experimental evidence at protein level	0.9496	0.9980	1	0	1	1	0	1	     0	     0	     0			tr|F8VUA2|F8VUA2_HUMAN, tr|F8VVT7|F8VVT7_HUMAN
sp|Q9H7B2|RPF2_HUMAN	Q9H7B2	RPF2_HUMAN	RPF2	306	Homo sapiens OX=9606	Ribosome production factor 2 homolog 	1:Experimental evidence at protein level	0.9493	0.9980	1	0	1	1	0	1	     0	     0	     0			tr|Q5VXN0|Q5VXN0_HUMAN
sp|Q15120-2|PDK3_HUMAN	Q15120-2	PDK3_HUMAN	PDK3	415	Homo sapiens OX=9606	Isoform 2 of [Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial 		0.9488	0.9980	1	0	1	1	0	1	     0	     0	     0			sp|Q15120|PDK3_HUMAN
sp|Q08431-2|MFGM_HUMAN	Q08431-2	MFGM_HUMAN	MFGE8	275	Homo sapiens OX=9606	Isoform 2 of Lactadherin 		0.9486	0.9980	1	0	1	1	0	1	     0	     0	     0			sp|Q08431-3|MFGM_HUMAN, sp|Q08431-4|MFGM_HUMAN, sp|Q08431|MFGM_HUMAN, tr|H0YKS8|H0YKS8_HUMAN, tr|X6R3G6|X6R3G6_HUMAN
sp|Q8TAG9|EXOC6_HUMAN	Q8TAG9	EXOC6_HUMAN	EXOC6	804	Homo sapiens OX=9606	Exocyst complex component 6 	1:Experimental evidence at protein level	0.9484	0.9980	1	0	1	1	0	1	     0	     0	     0	N-term(42.0106)		tr|B1AP46|B1AP46_HUMAN, tr|E7EW84|E7EW84_HUMAN
sp|Q6NXE6-2|ARMC6_HUMAN	Q6NXE6-2	ARMC6_HUMAN	ARMC6	476	Homo sapiens OX=9606	Isoform 2 of Armadillo repeat-containing protein 6 		0.9483	0.9980	1	0	1	1	0	1	     0	     0	     0			sp|Q6NXE6|ARMC6_HUMAN, tr|B4E1N1|B4E1N1_HUMAN, tr|H0YGQ5|H0YGQ5_HUMAN, tr|H0YH65|H0YH65_HUMAN
sp|P61964|WDR5_HUMAN	P61964	WDR5_HUMAN	WDR5	334	Homo sapiens OX=9606	WD repeat-containing protein 5 	1:Experimental evidence at protein level	0.9482	0.9980	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHQ9|NB5R1_HUMAN	Q9UHQ9	NB5R1_HUMAN	CYB5R1	305	Homo sapiens OX=9606	NADH-cytochrome b5 reductase 1 	1:Experimental evidence at protein level	0.9479	0.9980	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y5Q8-2|TF3C5_HUMAN	Q9Y5Q8-2	TF3C5_HUMAN	GTF3C5	509	Homo sapiens OX=9606	Isoform 2 of General transcription factor 3C polypeptide 5 		0.9479	0.9980	1	0	1	1	0	1	     0	     0	     0			sp|Q9Y5Q8-3|TF3C5_HUMAN, sp|Q9Y5Q8|TF3C5_HUMAN, tr|H7BY84|H7BY84_HUMAN, tr|Q5T7U0|Q5T7U0_HUMAN, tr|Q5T7U1|Q5T7U1_HUMAN
sp|Q9HAB3|S52A2_HUMAN	Q9HAB3	S52A2_HUMAN	SLC52A2	445	Homo sapiens OX=9606	Solute carrier family 52, riboflavin transporter, member 2 	1:Experimental evidence at protein level	0.9478	0.9979	1	0	1	1	0	1	     0	     0	     0			tr|E9PKE4|E9PKE4_HUMAN
sp|Q8WXE9-3|STON2_HUMAN	Q8WXE9-3	STON2_HUMAN	STON2	920	Homo sapiens OX=9606	Isoform 2 of Stonin-2 		0.9473	0.9979	1	0	1	1	0	1	     0	     0	     0			sp|Q8WXE9|STON2_HUMAN, tr|A0A3B3IU55|A0A3B3IU55_HUMAN
sp|Q9BRT6|LLPH_HUMAN	Q9BRT6	LLPH_HUMAN	LLPH	129	Homo sapiens OX=9606	Protein LLP homolog 	1:Experimental evidence at protein level	0.9465	0.9979	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y5U9|IR3IP_HUMAN	Q9Y5U9	IR3IP_HUMAN	IER3IP1	82	Homo sapiens OX=9606	Immediate early response 3-interacting protein 1 	1:Experimental evidence at protein level	0.9465	0.9979	1	0	1	1	0	1	     0	     0	     0			tr|A0A1W2PNR9|A0A1W2PNR9_HUMAN
sp|Q15527|SURF2_HUMAN	Q15527	SURF2_HUMAN	SURF2	256	Homo sapiens OX=9606	Surfeit locus protein 2 	1:Experimental evidence at protein level	0.9464	0.9979	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|Q9HC36|MRM3_HUMAN	Q9HC36	MRM3_HUMAN	MRM3	420	Homo sapiens OX=9606	rRNA methyltransferase 3, mitochondrial 	1:Experimental evidence at protein level	0.9463	0.9979	1	0	1	1	0	1	     0	     0	     0			tr|I3L0T6|I3L0T6_HUMAN
sp|Q9H9P8-2|L2HDH_HUMAN	Q9H9P8-2	L2HDH_HUMAN	L2HGDH	441	Homo sapiens OX=9606	Isoform 2 of L-2-hydroxyglutarate dehydrogenase, mitochondrial 		0.9458	0.9979	1	0	1	1	0	1	     0	     0	     0	7C(57.0214)		sp|Q9H9P8|L2HDH_HUMAN, tr|C9JVN9|C9JVN9_HUMAN, tr|G3V272|G3V272_HUMAN
sp|Q9Y2X3|NOP58_HUMAN	Q9Y2X3	NOP58_HUMAN	NOP58	529	Homo sapiens OX=9606	Nucleolar protein 58 	1:Experimental evidence at protein level	0.9458	0.9979	1	1	1	1	1	1	     0	     0	     0			
sp|Q14919-2|NC2A_HUMAN	Q14919-2	NC2A_HUMAN	DRAP1	211	Homo sapiens OX=9606	Isoform 2 of Dr1-associated corepressor 		0.9436	0.9978	1	0	1	1	0	1	     0	     0	     0			sp|Q14919|NC2A_HUMAN, tr|C9JCC6|C9JCC6_HUMAN, tr|E9PNC7|E9PNC7_HUMAN
sp|P07902|GALT_HUMAN	P07902	GALT_HUMAN	GALT	379	Homo sapiens OX=9606	Galactose-1-phosphate uridylyltransferase 	1:Experimental evidence at protein level	0.9430	0.9977	1	0	1	1	0	1	     0	     0	     0			tr|F2Z2X9|F2Z2X9_HUMAN, tr|G3V223|G3V223_HUMAN, tr|G3V3U5|G3V3U5_HUMAN, tr|G3V4G9|G3V4G9_HUMAN
sp|Q8TDP1|RNH2C_HUMAN	Q8TDP1	RNH2C_HUMAN	RNASEH2C	164	Homo sapiens OX=9606	Ribonuclease H2 subunit C 	1:Experimental evidence at protein level	0.9427	0.9977	1	0	1	1	0	1	     0	     0	     0			tr|E9PN81|E9PN81_HUMAN, tr|H0YCP5|H0YCP5_HUMAN, tr|H0YEF3|H0YEF3_HUMAN
sp|Q8N9N7|LRC57_HUMAN	Q8N9N7	LRC57_HUMAN	LRRC57	239	Homo sapiens OX=9606	Leucine-rich repeat-containing protein 57 	1:Experimental evidence at protein level	0.9426	0.9977	1	0	1	1	0	1	     0	     0	     0			tr|A0A3B3ISV5|A0A3B3ISV5_HUMAN, tr|H3BSW0|H3BSW0_HUMAN
sp|Q7Z2K6-2|ERMP1_HUMAN	Q7Z2K6-2	ERMP1_HUMAN	ERMP1	351	Homo sapiens OX=9606	Isoform 2 of Endoplasmic reticulum metallopeptidase 1 		0.9423	0.9977	1	0	1	1	0	1	     0	     0	     0			sp|Q7Z2K6|ERMP1_HUMAN, tr|A0A0C4DGF0|A0A0C4DGF0_HUMAN, tr|E7ER77|E7ER77_HUMAN
sp|Q8N2G8-2|GHDC_HUMAN	Q8N2G8-2	GHDC_HUMAN	GHDC	474	Homo sapiens OX=9606	Isoform 2 of GH3 domain-containing protein 		0.9421	0.9977	1	0	1	1	0	1	     0	     0	     0	8C(57.0214)		sp|Q8N2G8-3|GHDC_HUMAN, sp|Q8N2G8|GHDC_HUMAN, tr|K7ESN3|K7ESN3_HUMAN
sp|P60059|SC61G_HUMAN	P60059	SC61G_HUMAN	SEC61G	68	Homo sapiens OX=9606	Protein transport protein Sec61 subunit gamma 	1:Experimental evidence at protein level	0.9419	0.9977	1	1	1	1	1	1	     0	     0	     0			
sp|Q14596-2|NBR1_HUMAN	Q14596-2	NBR1_HUMAN	NBR1	937	Homo sapiens OX=9606	Isoform 2 of Next to BRCA1 gene 1 protein 		0.9419	0.9977	1	0	1	1	0	1	     0	     0	     0			sp|Q14596|NBR1_HUMAN, tr|B7Z5R6|B7Z5R6_HUMAN
sp|Q8IVL0-2|NAV3_HUMAN	Q8IVL0-2	NAV3_HUMAN	NAV3	2363	Homo sapiens OX=9606	Isoform 2 of Neuron navigator 3 		0.9419	0.9977	1	0	1	1	0	1	     0	     0	     0			sp|Q8IVL0|NAV3_HUMAN, tr|A0A2R8YFX5|A0A2R8YFX5_HUMAN
sp|Q15397|PUM3_HUMAN	Q15397	PUM3_HUMAN	PUM3	648	Homo sapiens OX=9606	Pumilio homolog 3 	1:Experimental evidence at protein level	0.9395	0.9976	1	1	1	1	1	1	     0	     0	     0			
sp|Q0VDF9|HSP7E_HUMAN	Q0VDF9	HSP7E_HUMAN	HSPA14	509	Homo sapiens OX=9606	Heat shock 70 kDa protein 14 	1:Experimental evidence at protein level	0.9392	0.9976	1	1	1	1	1	1	     0	     0	     0			
sp|Q13901|C1D_HUMAN	Q13901	C1D_HUMAN	C1D	141	Homo sapiens OX=9606	Nuclear nucleic acid-binding protein C1D 	1:Experimental evidence at protein level	0.9379	0.9975	1	0	1	1	0	1	     0	     0	     0			tr|J3KPZ4|J3KPZ4_HUMAN
sp|P78345|RPP38_HUMAN	P78345	RPP38_HUMAN	RPP38	283	Homo sapiens OX=9606	Ribonuclease P protein subunit p38 	1:Experimental evidence at protein level	0.9377	0.9975	1	0	1	1	0	1	     0	     0	     0			tr|Q5VUC3|Q5VUC3_HUMAN, tr|Q5VUC9|Q5VUC9_HUMAN
sp|Q86VU5|CMTD1_HUMAN	Q86VU5	CMTD1_HUMAN	COMTD1	262	Homo sapiens OX=9606	Catechol O-methyltransferase domain-containing protein 1 	1:Experimental evidence at protein level	0.9377	0.9975	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IWZ8|SUGP1_HUMAN	Q8IWZ8	SUGP1_HUMAN	SUGP1	645	Homo sapiens OX=9606	SURP and G-patch domain-containing protein 1 	1:Experimental evidence at protein level	0.9375	0.9975	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BYD6|RM01_HUMAN	Q9BYD6	RM01_HUMAN	MRPL1	325	Homo sapiens OX=9606	39S ribosomal protein L1, mitochondrial 	1:Experimental evidence at protein level	0.9365	0.9975	1	0	1	1	0	1	     0	     0	     0			tr|H0Y8N7|H0Y8N7_HUMAN
sp|O94817|ATG12_HUMAN	O94817	ATG12_HUMAN	ATG12	140	Homo sapiens OX=9606	Ubiquitin-like protein ATG12 	1:Experimental evidence at protein level	0.9363	0.9975	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
sp|Q8IY57-3|YAF2_HUMAN	Q8IY57-3	YAF2_HUMAN	YAF2	138	Homo sapiens OX=9606	Isoform 3 of YY1-associated factor 2 		0.9360	0.9975	1	0	1	1	0	1	     0	     0	     0			sp|Q8IY57-5|YAF2_HUMAN, sp|Q8IY57|YAF2_HUMAN
sp|Q8TB36-2|GDAP1_HUMAN	Q8TB36-2	GDAP1_HUMAN	GDAP1	290	Homo sapiens OX=9606	Isoform 2 of Ganglioside-induced differentiation-associated protein 1 		0.9360	0.9975	1	0	1	1	0	1	     0	     0	     0			sp|Q8TB36|GDAP1_HUMAN
sp|Q96IJ6-2|GMPPA_HUMAN	Q96IJ6-2	GMPPA_HUMAN	GMPPA	473	Homo sapiens OX=9606	Isoform 2 of Mannose-1-phosphate guanyltransferase alpha 		0.9357	0.9974	1	0	1	1	0	1	     0	     0	     0	10C(57.0214)		sp|Q96IJ6|GMPPA_HUMAN
sp|P04156|PRIO_HUMAN	P04156	PRIO_HUMAN	PRNP	253	Homo sapiens OX=9606	Major prion protein 	1:Experimental evidence at protein level	0.9356	0.9974	1	0	1	1	0	1	     0	     0	     0	6C(57.0214)		tr|A2A2V1|A2A2V1_HUMAN
sp|A2RRD8|ZN320_HUMAN	A2RRD8	ZN320_HUMAN	ZNF320	509	Homo sapiens OX=9606	Zinc finger protein 320 	1:Experimental evidence at protein level	0.9350	0.9974	1	0	1	2	0	2	     0	     0	     0			tr|A0A0U1RQK1|A0A0U1RQK1_HUMAN
sp|P08069|IGF1R_HUMAN	P08069	IGF1R_HUMAN	IGF1R	1367	Homo sapiens OX=9606	Insulin-like growth factor 1 receptor 	1:Experimental evidence at protein level	0.9350	0.9974	1	0	1	1	0	1	     0	     0	     0	2C(57.0214)		tr|C9J5X1|C9J5X1_HUMAN, tr|H0YNR0|H0YNR0_HUMAN
sp|Q9Y3T9|NOC2L_HUMAN	Q9Y3T9	NOC2L_HUMAN	NOC2L	749	Homo sapiens OX=9606	Nucleolar complex protein 2 homolog 	1:Experimental evidence at protein level	0.9346	0.9974	1	1	1	1	1	1	     0	     0	     0			
sp|Q969E2-2|SCAM4_HUMAN	Q969E2-2	SCAM4_HUMAN	SCAMP4	195	Homo sapiens OX=9606	Isoform 2 of Secretory carrier-associated membrane protein 4 		0.9336	0.9974	1	0	1	1	0	1	     0	     0	     0			sp|Q969E2|SCAM4_HUMAN
sp|Q9BW61|DDA1_HUMAN	Q9BW61	DDA1_HUMAN	DDA1	102	Homo sapiens OX=9606	DET1- and DDB1-associated protein 1 	1:Experimental evidence at protein level	0.9335	0.9973	1	1	1	1	1	1	     0	     0	     0			
sp|Q969S9-2|RRF2M_HUMAN	Q969S9-2	RRF2M_HUMAN	GFM2	732	Homo sapiens OX=9606	Isoform 2 of Ribosome-releasing factor 2, mitochondrial 		0.9333	0.9973	1	0	1	1	0	1	     0	     0	     0			sp|Q969S9-3|RRF2M_HUMAN, sp|Q969S9-4|RRF2M_HUMAN, sp|Q969S9-5|RRF2M_HUMAN, sp|Q969S9|RRF2M_HUMAN, tr|D6RAL1|D6RAL1_HUMAN
sp|Q5VUM1|SDHF4_HUMAN	Q5VUM1	SDHF4_HUMAN	SDHAF4	108	Homo sapiens OX=9606	Succinate dehydrogenase assembly factor 4, mitochondrial 	3:Protein inferred from homology	0.9330	0.9973	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y6A4|CFA20_HUMAN	Q9Y6A4	CFA20_HUMAN	CFAP20	193	Homo sapiens OX=9606	Cilia- and flagella-associated protein 20 	1:Experimental evidence at protein level	0.9328	0.9973	1	1	1	1	1	1	     0	     0	     0			
sp|Q8N8A6|DDX51_HUMAN	Q8N8A6	DDX51_HUMAN	DDX51	666	Homo sapiens OX=9606	ATP-dependent RNA helicase DDX51 	1:Experimental evidence at protein level	0.9322	0.9973	1	1	1	1	1	1	     0	     0	     0			
sp|P09038-1|FGF2_HUMAN	P09038-1	FGF2_HUMAN	FGF2	210	Homo sapiens OX=9606	Isoform 2 of Fibroblast growth factor 2 		0.9318	0.9973	1	0	1	1	0	1	     0	     0	     0			sp|P09038-2|FGF2_HUMAN, sp|P09038-3|FGF2_HUMAN, sp|P09038|FGF2_HUMAN, tr|A0A087WUF6|A0A087WUF6_HUMAN, tr|A0A0A0MQV6|A0A0A0MQV6_HUMAN
sp|O60762|DPM1_HUMAN	O60762	DPM1_HUMAN	DPM1	260	Homo sapiens OX=9606	Dolichol-phosphate mannosyltransferase subunit 1 	1:Experimental evidence at protein level	0.9311	0.9972	1	0	1	1	0	1	     0	     0	     0			tr|H0Y368|H0Y368_HUMAN, tr|Q5QPK2|Q5QPK2_HUMAN
sp|O75865-2|TPC6A_HUMAN	O75865-2	TPC6A_HUMAN	TRAPPC6A	173	Homo sapiens OX=9606	Isoform 2 of Trafficking protein particle complex subunit 6A 		0.9309	0.9972	1	0	1	1	0	1	     0	     0	     0	6C(57.0214)		sp|O75865|TPC6A_HUMAN
sp|Q99757|THIOM_HUMAN	Q99757	THIOM_HUMAN	TXN2	166	Homo sapiens OX=9606	Thioredoxin, mitochondrial 	1:Experimental evidence at protein level	0.9288	0.9971	1	0	1	1	0	1	     0	     0	     0	17C(57.0214), 20C(57.0214)		tr|F8WDN2|F8WDN2_HUMAN
sp|P11182|ODB2_HUMAN	P11182	ODB2_HUMAN	DBT	482	Homo sapiens OX=9606	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial 	1:Experimental evidence at protein level	0.9286	0.9971	1	0	1	1	0	1	     0	     0	     0			tr|Q5VVL7|Q5VVL7_HUMAN
sp|Q9Y6G5|COMDA_HUMAN	Q9Y6G5	COMDA_HUMAN	COMMD10	202	Homo sapiens OX=9606	COMM domain-containing protein 10 	1:Experimental evidence at protein level	0.9282	0.9971	1	0	1	1	0	1	     0	     0	     0			tr|D6RJ90|D6RJ90_HUMAN, tr|H0Y9N4|H0Y9N4_HUMAN
sp|Q8TB96|TIP_HUMAN	Q8TB96	TIP_HUMAN	ITFG1	612	Homo sapiens OX=9606	T-cell immunomodulatory protein 	1:Experimental evidence at protein level	0.9277	0.9971	1	0	1	1	0	1	     0	     0	     0			tr|F5GXC5|F5GXC5_HUMAN
sp|Q8TDH9-2|BL1S5_HUMAN	Q8TDH9-2	BL1S5_HUMAN	BLOC1S5	110	Homo sapiens OX=9606	Isoform 2 of Biogenesis of lysosome-related organelles complex 1 subunit 5 		0.9277	0.9971	1	0	1	1	0	1	     0	     0	     0			sp|Q8TDH9-3|BL1S5_HUMAN, sp|Q8TDH9|BL1S5_HUMAN, tr|G5E931|G5E931_HUMAN, tr|H3BN57|H3BN57_HUMAN
sp|Q8WVC0-2|LEO1_HUMAN	Q8WVC0-2	LEO1_HUMAN	LEO1	606	Homo sapiens OX=9606	Isoform 2 of RNA polymerase-associated protein LEO1 		0.9276	0.9971	1	0	1	1	0	1	     0	     0	     0			sp|Q8WVC0|LEO1_HUMAN
sp|Q99519|NEUR1_HUMAN	Q99519	NEUR1_HUMAN	NEU1	415	Homo sapiens OX=9606	Sialidase-1 	1:Experimental evidence at protein level	0.9266	0.9971	1	0	1	1	0	1	     0	     0	     0			tr|E9PIF4|E9PIF4_HUMAN
sp|Q9H267-2|VP33B_HUMAN	Q9H267-2	VP33B_HUMAN	VPS33B	526	Homo sapiens OX=9606	Isoform 2 of Vacuolar protein sorting-associated protein 33B 		0.9266	0.9971	1	0	1	1	0	1	     0	     0	     0			sp|Q9H267|VP33B_HUMAN, tr|A0A2R8YDQ0|A0A2R8YDQ0_HUMAN, tr|F5H008|F5H008_HUMAN
sp|Q4G0N4-3|NAKD2_HUMAN	Q4G0N4-3	NAKD2_HUMAN	NADK2	279	Homo sapiens OX=9606	Isoform 3 of NAD kinase 2, mitochondrial 		0.9264	0.9970	1	0	1	1	0	1	     0	     0	     0	7C(57.0214)		sp|Q4G0N4|NAKD2_HUMAN, tr|B7Z8V7|B7Z8V7_HUMAN, tr|H0Y9H7|H0Y9H7_HUMAN
sp|Q9BRJ2|RM45_HUMAN	Q9BRJ2	RM45_HUMAN	MRPL45	306	Homo sapiens OX=9606	39S ribosomal protein L45, mitochondrial 	1:Experimental evidence at protein level	0.9250	0.9970	1	0	1	1	0	1	     0	     0	     0			tr|A0A087WU62|A0A087WU62_HUMAN, tr|A0A087X2D5|A0A087X2D5_HUMAN, tr|A0A0G2JMS5|A0A0G2JMS5_HUMAN
sp|Q6EEV4-2|GL1AD_HUMAN	Q6EEV4-2	GL1AD_HUMAN	POLR2M	86	Homo sapiens OX=9606	Isoform 5 of DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5 		0.9234	0.9969	1	0	1	1	0	1	     0	     0	     0			sp|Q6EEV4|GL1AD_HUMAN
sp|Q9GZY4|COA1_HUMAN	Q9GZY4	COA1_HUMAN	COA1	146	Homo sapiens OX=9606	Cytochrome c oxidase assembly factor 1 homolog 	1:Experimental evidence at protein level	0.9233	0.9969	1	0	1	1	0	1	     0	     0	     0			tr|C9JA07|C9JA07_HUMAN
sp|Q9H1E5|TMX4_HUMAN	Q9H1E5	TMX4_HUMAN	TMX4	349	Homo sapiens OX=9606	Thioredoxin-related transmembrane protein 4 	1:Experimental evidence at protein level	0.9222	0.9969	1	0	1	1	0	1	     0	     0	     0			tr|E9PIN7|E9PIN7_HUMAN
sp|Q9H0V9-2|LMA2L_HUMAN	Q9H0V9-2	LMA2L_HUMAN	LMAN2L	359	Homo sapiens OX=9606	Isoform 2 of VIP36-like protein 		0.9197	0.9968	1	0	1	1	0	1	     0	     0	     0			sp|Q9H0V9-3|LMA2L_HUMAN, sp|Q9H0V9|LMA2L_HUMAN
sp|O95182|NDUA7_HUMAN	O95182	NDUA7_HUMAN	NDUFA7	113	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 	1:Experimental evidence at protein level	0.9188	0.9967	1	0	1	1	0	1	     0	     0	     0			tr|M0R0N0|M0R0N0_HUMAN, tr|M0R1K9|M0R1K9_HUMAN
sp|O60637-2|TSN3_HUMAN	O60637-2	TSN3_HUMAN	TSPAN3	228	Homo sapiens OX=9606	Isoform 2 of Tetraspanin-3 		0.9182	0.9967	1	0	1	1	0	1	     0	     0	     0			sp|O60637-3|TSN3_HUMAN, sp|O60637|TSN3_HUMAN, tr|H0YKJ9|H0YKJ9_HUMAN
sp|Q9BZI7-2|REN3B_HUMAN	Q9BZI7-2	REN3B_HUMAN	UPF3B	470	Homo sapiens OX=9606	Isoform 2 of Regulator of nonsense transcripts 3B 		0.9173	0.9966	1	0	1	1	0	1	     0	     0	     0			sp|Q9BZI7|REN3B_HUMAN, tr|A0A087WYC8|A0A087WYC8_HUMAN
sp|P52655-2|TF2AA_HUMAN	P52655-2	TF2AA_HUMAN	GTF2A1	337	Homo sapiens OX=9606	Isoform 37 kDa of Transcription initiation factor IIA subunit 1 		0.9152	0.9966	1	0	1	1	0	1	     0	     0	     0			sp|P52655|TF2AA_HUMAN, sp|Q9UNN4-2|TF2AY_HUMAN, sp|Q9UNN4|TF2AY_HUMAN, sp|Q9Y6Q2-3|STON1_HUMAN, tr|A0A0A6YYG5|A0A0A6YYG5_HUMAN, tr|Q53S48|Q53S48_HUMAN
sp|Q9Y3C4-3|TPRKB_HUMAN	Q9Y3C4-3	TPRKB_HUMAN	TPRKB	214	Homo sapiens OX=9606	Isoform 3 of EKC/KEOPS complex subunit TPRKB 		0.9146	0.9965	1	0	1	1	0	1	     0	     0	     0			sp|Q9Y3C4|TPRKB_HUMAN
sp|Q16288-2|NTRK3_HUMAN	Q16288-2	NTRK3_HUMAN	NTRK3	612	Homo sapiens OX=9606	Isoform 2 of NT-3 growth factor receptor 		0.9144	0.9965	1	0	1	1	0	1	     0	     0	     0			sp|Q16288-3|NTRK3_HUMAN, sp|Q16288-4|NTRK3_HUMAN, sp|Q16288-5|NTRK3_HUMAN, sp|Q16288|NTRK3_HUMAN, tr|A0A0D9SFP6|A0A0D9SFP6_HUMAN, tr|B7Z7U4|B7Z7U4_HUMAN, tr|H0YM90|H0YM90_HUMAN
sp|P46934-2|NEDD4_HUMAN	P46934-2	NEDD4_HUMAN	NEDD4	1303	Homo sapiens OX=9606	Isoform 2 of E3 ubiquitin-protein ligase NEDD4 		0.9143	0.9965	1	0	1	1	0	1	     0	     0	     0			sp|P46934-4|NEDD4_HUMAN, sp|P46934|NEDD4_HUMAN
sp|Q9Y3D3-2|RT16_HUMAN	Q9Y3D3-2	RT16_HUMAN	MRPS16	123	Homo sapiens OX=9606	Isoform 2 of 28S ribosomal protein S16, mitochondrial 		0.9141	0.9965	1	0	1	1	0	1	     0	     0	     0	5C(57.0214)		sp|Q9Y3D3|RT16_HUMAN, tr|A6ND22|A6ND22_HUMAN
sp|O15498-2|YKT6_HUMAN	O15498-2	YKT6_HUMAN	YKT6	164	Homo sapiens OX=9606	Isoform 2 of Synaptobrevin homolog YKT6 		0.9140	0.9965	1	0	1	1	0	1	     0	     0	     0			sp|O15498|YKT6_HUMAN
sp|Q9H479|FN3K_HUMAN	Q9H479	FN3K_HUMAN	FN3K	309	Homo sapiens OX=9606	Fructosamine-3-kinase 	1:Experimental evidence at protein level	0.9133	0.9965	1	1	1	1	1	1	     0	     0	     0			
sp|Q96S82|UBL7_HUMAN	Q96S82	UBL7_HUMAN	UBL7	380	Homo sapiens OX=9606	Ubiquitin-like protein 7 	1:Experimental evidence at protein level	0.9129	0.9965	1	0	1	1	0	1	     0	     0	     0	N-term(42.0106)		tr|H3BUV9|H3BUV9_HUMAN, tr|H3BV23|H3BV23_HUMAN
sp|P51580|TPMT_HUMAN	P51580	TPMT_HUMAN	TPMT	245	Homo sapiens OX=9606	Thiopurine S-methyltransferase 	1:Experimental evidence at protein level	0.9128	0.9965	1	1	1	1	1	1	     0	     0	     0			
