Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P36406|TRI23_HUMAN	P36406	TRI23_HUMAN	TRIM23	574	Homo sapiens OX=9606	E3 ubiquitin-protein ligase TRIM23 	1:Experimental evidence at protein level	0.9397	0.9964	1	1	1	1	1	1	     0	     0	     0			
sp|Q12959|DLG1_HUMAN	Q12959	DLG1_HUMAN	DLG1	904	Homo sapiens OX=9606	Disks large homolog 1 	1:Experimental evidence at protein level	0.9397	0.9964	1	1	1	1	1	1	     0	     0	     0			
sp|P54753|EPHB3_HUMAN	P54753	EPHB3_HUMAN	EPHB3	998	Homo sapiens OX=9606	Ephrin type-B receptor 3 	1:Experimental evidence at protein level	0.9393	0.9892	1	0	1	1	0	1	     0	     0	     0			sp|P54760|EPHB4_HUMAN
sp|P55201|BRPF1_HUMAN	P55201	BRPF1_HUMAN	BRPF1	1214	Homo sapiens OX=9606	Peregrin 	1:Experimental evidence at protein level	0.9393	0.9963	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UIV1|CNOT7_HUMAN	Q9UIV1	CNOT7_HUMAN	CNOT7	285	Homo sapiens OX=9606	CCR4-NOT transcription complex subunit 7 	1:Experimental evidence at protein level	0.9388	0.9963	1	1	1	1	1	1	     0	     0	     0			
sp|O95453|PARN_HUMAN	O95453	PARN_HUMAN	PARN	639	Homo sapiens OX=9606	Poly(A)-specific ribonuclease PARN 	1:Experimental evidence at protein level	0.9386	0.9963	1	1	1	1	1	1	     0	     0	     0			
sp|Q5J8M3|EMC4_HUMAN	Q5J8M3	EMC4_HUMAN	EMC4	183	Homo sapiens OX=9606	ER membrane protein complex subunit 4 	1:Experimental evidence at protein level	0.9386	0.9963	1	1	1	1	1	1	     0	     0	     0			
sp|O60232|ZNRD2_HUMAN	O60232	ZNRD2_HUMAN	ZNRD2	199	Homo sapiens OX=9606	Protein ZNRD2 	1:Experimental evidence at protein level	0.9383	0.9963	1	1	1	1	1	1	     0	     0	     0			
sp|Q96EH3|MASU1_HUMAN	Q96EH3	MASU1_HUMAN	MALSU1	234	Homo sapiens OX=9606	Mitochondrial assembly of ribosomal large subunit protein 1 	1:Experimental evidence at protein level	0.9378	0.9963	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NP66|HM20A_HUMAN	Q9NP66	HM20A_HUMAN	HMG20A	347	Homo sapiens OX=9606	High mobility group protein 20A 	1:Experimental evidence at protein level	0.9366	0.9962	1	1	1	1	1	1	     0	     0	     0			
sp|O00214|LEG8_HUMAN	O00214	LEG8_HUMAN	LGALS8	317	Homo sapiens OX=9606	Galectin-8 	1:Experimental evidence at protein level	0.9362	0.9961	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IVL6|P3H3_HUMAN	Q8IVL6	P3H3_HUMAN	P3H3	736	Homo sapiens OX=9606	Prolyl 3-hydroxylase 3 	1:Experimental evidence at protein level	0.9360	0.9961	1	1	1	1	1	1	     0	     0	     0			
sp|Q8N5M4|TTC9C_HUMAN	Q8N5M4	TTC9C_HUMAN	TTC9C	171	Homo sapiens OX=9606	Tetratricopeptide repeat protein 9C 	1:Experimental evidence at protein level	0.9355	0.9961	1	1	1	1	1	1	     0	     0	     0			
sp|O00411|RPOM_HUMAN	O00411	RPOM_HUMAN	POLRMT	1230	Homo sapiens OX=9606	DNA-directed RNA polymerase, mitochondrial 	1:Experimental evidence at protein level	0.9354	0.9961	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HCJ5|ZSWM6_HUMAN	Q9HCJ5	ZSWM6_HUMAN	ZSWIM6	1215	Homo sapiens OX=9606	Zinc finger SWIM domain-containing protein 6 	1:Experimental evidence at protein level	0.9352	0.9885	1	1	1	2	2	2	     0	     0	     0			
sp|Q96BR5|COA7_HUMAN	Q96BR5	COA7_HUMAN	COA7	231	Homo sapiens OX=9606	Cytochrome c oxidase assembly factor 7 	1:Experimental evidence at protein level	0.9336	0.9960	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UNA1|RHG26_HUMAN	Q9UNA1	RHG26_HUMAN	ARHGAP26	814	Homo sapiens OX=9606	Rho GTPase-activating protein 26 	1:Experimental evidence at protein level	0.9336	0.9960	1	1	1	1	1	1	     0	     0	     0			
sp|Q13144|EI2BE_HUMAN	Q13144	EI2BE_HUMAN	EIF2B5	721	Homo sapiens OX=9606	Translation initiation factor eIF-2B subunit epsilon 	1:Experimental evidence at protein level	0.9328	0.9959	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
sp|Q01658|NC2B_HUMAN	Q01658	NC2B_HUMAN	DR1	176	Homo sapiens OX=9606	Protein Dr1 	1:Experimental evidence at protein level	0.9327	0.9959	1	1	1	1	1	1	     0	     0	     0			
sp|Q7Z6G8|ANS1B_HUMAN	Q7Z6G8	ANS1B_HUMAN	ANKS1B	1248	Homo sapiens OX=9606	Ankyrin repeat and sterile alpha motif domain-containing protein 1B 	1:Experimental evidence at protein level	0.9312	0.9958	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BTE6|AASD1_HUMAN	Q9BTE6	AASD1_HUMAN	AARSD1	412	Homo sapiens OX=9606	Alanyl-tRNA editing protein Aarsd1 	1:Experimental evidence at protein level	0.9306	0.9958	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y6D9|MD1L1_HUMAN	Q9Y6D9	MD1L1_HUMAN	MAD1L1	718	Homo sapiens OX=9606	Mitotic spindle assembly checkpoint protein MAD1 	1:Experimental evidence at protein level	0.9298	0.9957	1	1	1	1	1	1	     0	     0	     0			
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	Homo sapiens OX=9606	Lysosome-associated membrane glycoprotein 2 	1:Experimental evidence at protein level	0.9296	0.9957	1	1	1	2	2	2	     0	     0	     0			
sp|Q9Y587|AP4S1_HUMAN	Q9Y587	AP4S1_HUMAN	AP4S1	144	Homo sapiens OX=9606	AP-4 complex subunit sigma-1 	1:Experimental evidence at protein level	0.9295	0.9957	1	1	1	1	1	1	     0	     0	     0			
sp|Q8NEU8|DP13B_HUMAN	Q8NEU8	DP13B_HUMAN	APPL2	664	Homo sapiens OX=9606	DCC-interacting protein 13-beta 	1:Experimental evidence at protein level	0.9289	0.9957	1	1	1	1	1	1	     0	     0	     0			
sp|Q5UCC4|EMC10_HUMAN	Q5UCC4	EMC10_HUMAN	EMC10	262	Homo sapiens OX=9606	ER membrane protein complex subunit 10 	1:Experimental evidence at protein level	0.9283	0.9956	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y316|MEMO1_HUMAN	Q9Y316	MEMO1_HUMAN	MEMO1	297	Homo sapiens OX=9606	Protein MEMO1 	1:Experimental evidence at protein level	0.9270	0.9955	1	1	1	1	1	1	     0	     0	     0	1C(57.0214)		
sp|P55259|GP2_HUMAN	P55259	GP2_HUMAN	GP2	537	Homo sapiens OX=9606	Pancreatic secretory granule membrane major glycoprotein GP2 	1:Experimental evidence at protein level	0.9264	0.9955	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HCE7|SMUF1_HUMAN	Q9HCE7	SMUF1_HUMAN	SMURF1	757	Homo sapiens OX=9606	E3 ubiquitin-protein ligase SMURF1 	1:Experimental evidence at protein level	0.9264	0.9955	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NYP7|ELOV5_HUMAN	Q9NYP7	ELOV5_HUMAN	ELOVL5	299	Homo sapiens OX=9606	Elongation of very long chain fatty acids protein 5 	1:Experimental evidence at protein level	0.9260	0.9955	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
sp|Q9NV31|IMP3_HUMAN	Q9NV31	IMP3_HUMAN	IMP3	184	Homo sapiens OX=9606	U3 small nucleolar ribonucleoprotein protein IMP3 	1:Experimental evidence at protein level	0.9250	0.9954	1	1	1	1	1	1	     0	     0	     0			
sp|Q15003|CND2_HUMAN	Q15003	CND2_HUMAN	NCAPH	741	Homo sapiens OX=9606	Condensin complex subunit 2 	1:Experimental evidence at protein level	0.9239	0.9953	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UBB9|TFP11_HUMAN	Q9UBB9	TFP11_HUMAN	TFIP11	837	Homo sapiens OX=9606	Tuftelin-interacting protein 11 	1:Experimental evidence at protein level	0.9239	0.9953	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y6A4|CFA20_HUMAN	Q9Y6A4	CFA20_HUMAN	CFAP20	193	Homo sapiens OX=9606	Cilia- and flagella-associated protein 20 	1:Experimental evidence at protein level	0.9236	0.9953	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y6K9|NEMO_HUMAN	Q9Y6K9	NEMO_HUMAN	IKBKG	419	Homo sapiens OX=9606	NF-kappa-B essential modulator 	1:Experimental evidence at protein level	0.9232	0.9953	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IYS2|K2013_HUMAN	Q8IYS2	K2013_HUMAN	KIAA2013	634	Homo sapiens OX=9606	Uncharacterized protein KIAA2013 	1:Experimental evidence at protein level	0.9230	0.9953	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y276|BCS1_HUMAN	Q9Y276	BCS1_HUMAN	BCS1L	419	Homo sapiens OX=9606	Mitochondrial chaperone BCS1 	1:Experimental evidence at protein level	0.9229	0.9953	1	1	1	1	1	1	     0	     0	     0			
sp|P46976|GLYG_HUMAN	P46976	GLYG_HUMAN	GYG1	350	Homo sapiens OX=9606	Glycogenin-1 	1:Experimental evidence at protein level	0.9220	0.9952	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NSK7|CS012_HUMAN	Q9NSK7	CS012_HUMAN	C19orf12	152	Homo sapiens OX=9606	Protein C19orf12 	1:Experimental evidence at protein level	0.9220	0.9952	1	1	1	1	1	1	     0	     0	     0			
sp|O60573|IF4E2_HUMAN	O60573	IF4E2_HUMAN	EIF4E2	245	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4E type 2 	1:Experimental evidence at protein level	0.9189	0.9950	1	1	1	1	1	1	     0	     0	     0			
sp|Q96L91|EP400_HUMAN	Q96L91	EP400_HUMAN	EP400	3159	Homo sapiens OX=9606	E1A-binding protein p400 	1:Experimental evidence at protein level	0.9184	0.9950	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UBL3|ASH2L_HUMAN	Q9UBL3	ASH2L_HUMAN	ASH2L	628	Homo sapiens OX=9606	Set1/Ash2 histone methyltransferase complex subunit ASH2 	1:Experimental evidence at protein level	0.9180	0.9950	1	1	1	1	1	1	     0	     0	     0			
sp|Q96MW5|COG8_HUMAN	Q96MW5	COG8_HUMAN	COG8	612	Homo sapiens OX=9606	Conserved oligomeric Golgi complex subunit 8 	1:Experimental evidence at protein level	0.9178	0.9949	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IVJ8|APRG1_HUMAN	Q8IVJ8	APRG1_HUMAN	APRG1	170	Homo sapiens OX=9606	APRG1 tumor suppressor candidate 	2:Experimental evidence at transcript level	0.9168	0.9949	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WVC0|LEO1_HUMAN	Q8WVC0	LEO1_HUMAN	LEO1	666	Homo sapiens OX=9606	RNA polymerase-associated protein LEO1 	1:Experimental evidence at protein level	0.9168	0.9949	1	1	1	1	1	1	     0	     0	     0			
sp|O95260|ATE1_HUMAN	O95260	ATE1_HUMAN	ATE1	518	Homo sapiens OX=9606	Arginyl-tRNA--protein transferase 1 	1:Experimental evidence at protein level	0.9165	0.9949	1	1	1	1	1	1	     0	     0	     0			
sp|Q7Z739|YTHD3_HUMAN	Q7Z739	YTHD3_HUMAN	YTHDF3	585	Homo sapiens OX=9606	YTH domain-containing family protein 3 	1:Experimental evidence at protein level	0.9164	0.9948	1	0	1	1	0	1	     0	     0	     0	5C(57.0214)		sp|Q9BYJ9|YTHD1_HUMAN
sp|Q96MW1|CCD43_HUMAN	Q96MW1	CCD43_HUMAN	CCDC43	224	Homo sapiens OX=9606	Coiled-coil domain-containing protein 43 	1:Experimental evidence at protein level	0.9161	0.9948	1	1	1	1	1	1	     0	     0	     0			
sp|Q13952|NFYC_HUMAN	Q13952	NFYC_HUMAN	NFYC	458	Homo sapiens OX=9606	Nuclear transcription factor Y subunit gamma 	1:Experimental evidence at protein level	0.9145	0.9947	1	1	1	1	1	1	     0	     0	     0			
sp|Q96B77|TM186_HUMAN	Q96B77	TM186_HUMAN	TMEM186	213	Homo sapiens OX=9606	Transmembrane protein 186 	1:Experimental evidence at protein level	0.9136	0.9947	1	1	1	1	1	1	     0	     0	     0			
sp|Q15042|RB3GP_HUMAN	Q15042	RB3GP_HUMAN	RAB3GAP1	981	Homo sapiens OX=9606	Rab3 GTPase-activating protein catalytic subunit 	1:Experimental evidence at protein level	0.9135	0.9947	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
sp|Q9NQZ2|SAS10_HUMAN	Q9NQZ2	SAS10_HUMAN	UTP3	479	Homo sapiens OX=9606	Something about silencing protein 10 	1:Experimental evidence at protein level	0.9133	0.9946	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H0U9|TSYL1_HUMAN	Q9H0U9	TSYL1_HUMAN	TSPYL1	437	Homo sapiens OX=9606	Testis-specific Y-encoded-like protein 1 	1:Experimental evidence at protein level	0.9119	0.9945	1	1	1	1	1	1	     0	     0	     0			
sp|Q9ULH0|KDIS_HUMAN	Q9ULH0	KDIS_HUMAN	KIDINS220	1771	Homo sapiens OX=9606	Kinase D-interacting substrate of 220 kDa 	1:Experimental evidence at protein level	0.9112	0.9945	1	1	1	1	1	1	     0	     0	     0			
sp|Q7L3B6|CD37L_HUMAN	Q7L3B6	CD37L_HUMAN	CDC37L1	337	Homo sapiens OX=9606	Hsp90 co-chaperone Cdc37-like 1 	1:Experimental evidence at protein level	0.9108	0.9945	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P5R6|RL22L_HUMAN	Q6P5R6	RL22L_HUMAN	RPL22L1	122	Homo sapiens OX=9606	60S ribosomal protein L22-like 1 	1:Experimental evidence at protein level	0.9105	0.9945	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P1N0|C2D1A_HUMAN	Q6P1N0	C2D1A_HUMAN	CC2D1A	951	Homo sapiens OX=9606	Coiled-coil and C2 domain-containing protein 1A 	1:Experimental evidence at protein level	0.9097	0.9944	1	1	1	1	1	1	     0	     0	     0			
sp|Q8NCU8|MTLN_HUMAN	Q8NCU8	MTLN_HUMAN	MTLN	56	Homo sapiens OX=9606	Mitoregulin 	1:Experimental evidence at protein level	0.9096	0.9944	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WVQ1|CANT1_HUMAN	Q8WVQ1	CANT1_HUMAN	CANT1	401	Homo sapiens OX=9606	Soluble calcium-activated nucleotidase 1 	1:Experimental evidence at protein level	0.9092	0.9944	1	1	1	1	1	1	     0	     0	     0			
sp|P53801|PTTG_HUMAN	P53801	PTTG_HUMAN	PTTG1IP	180	Homo sapiens OX=9606	Pituitary tumor-transforming gene 1 protein-interacting protein 	1:Experimental evidence at protein level	0.9080	0.9943	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y3E7|CHMP3_HUMAN	Q9Y3E7	CHMP3_HUMAN	CHMP3	222	Homo sapiens OX=9606	Charged multivesicular body protein 3 	1:Experimental evidence at protein level	0.9069	0.9942	1	1	1	1	1	1	     0	     0	     0			
sp|O75223|GGCT_HUMAN	O75223	GGCT_HUMAN	GGCT	188	Homo sapiens OX=9606	Gamma-glutamylcyclotransferase 	1:Experimental evidence at protein level	0.9064	0.9942	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
sp|P28325|CYTD_HUMAN	P28325	CYTD_HUMAN	CST5	142	Homo sapiens OX=9606	Cystatin-D 	1:Experimental evidence at protein level	0.9046	0.9940	1	1	1	2	2	2	     0	     0	     0			
sp|Q9BVJ6|UT14A_HUMAN	Q9BVJ6	UT14A_HUMAN	UTP14A	771	Homo sapiens OX=9606	U3 small nucleolar RNA-associated protein 14 homolog A 	1:Experimental evidence at protein level	0.9044	0.9940	1	1	1	1	1	1	     0	     0	     0			
sp|O00401|WASL_HUMAN	O00401	WASL_HUMAN	WASL	505	Homo sapiens OX=9606	Actin nucleation-promoting factor WASL 	1:Experimental evidence at protein level	0.9042	0.9940	1	1	1	1	1	1	     0	     0	     0			
sp|Q92823|NRCAM_HUMAN	Q92823	NRCAM_HUMAN	NRCAM	1304	Homo sapiens OX=9606	Neuronal cell adhesion molecule 	1:Experimental evidence at protein level	0.9037	0.9940	1	1	1	1	1	1	     0	     0	     0			
sp|Q6PD74|AAGAB_HUMAN	Q6PD74	AAGAB_HUMAN	AAGAB	315	Homo sapiens OX=9606	Alpha- and gamma-adaptin-binding protein p34 	1:Experimental evidence at protein level	0.9019	0.9939	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IYQ7|THNS1_HUMAN	Q8IYQ7	THNS1_HUMAN	THNSL1	743	Homo sapiens OX=9606	Threonine synthase-like 1 	1:Experimental evidence at protein level	0.9018	0.9939	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
sp|Q8N8N7|PTGR2_HUMAN	Q8N8N7	PTGR2_HUMAN	PTGR2	351	Homo sapiens OX=9606	Prostaglandin reductase 2 	1:Experimental evidence at protein level	0.8995	0.9937	1	1	1	1	1	1	     0	     0	     0			
sp|Q5T280|CI114_HUMAN	Q5T280	CI114_HUMAN	SPOUT1	376	Homo sapiens OX=9606	Putative methyltransferase C9orf114 	1:Experimental evidence at protein level	0.8969	0.9935	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BVC3|DCC1_HUMAN	Q9BVC3	DCC1_HUMAN	DSCC1	393	Homo sapiens OX=9606	Sister chromatid cohesion protein DCC1 	1:Experimental evidence at protein level	0.8952	0.9934	1	1	1	1	1	1	     0	     0	     0	14C(57.0214)		
sp|Q9BVG9|PTSS2_HUMAN	Q9BVG9	PTSS2_HUMAN	PTDSS2	487	Homo sapiens OX=9606	Phosphatidylserine synthase 2 	1:Experimental evidence at protein level	0.8937	0.9933	1	1	1	1	1	1	     0	     0	     0			
sp|Q6UWX4|HIPL2_HUMAN	Q6UWX4	HIPL2_HUMAN	HHIPL2	724	Homo sapiens OX=9606	HHIP-like protein 2 	1:Experimental evidence at protein level	0.8934	0.9933	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NTM9|CUTC_HUMAN	Q9NTM9	CUTC_HUMAN	CUTC	273	Homo sapiens OX=9606	Copper homeostasis protein cutC homolog 	1:Experimental evidence at protein level	0.8917	0.9932	1	1	1	1	1	1	     0	     0	     0	12C(57.0214)		
sp|Q9UFC0|LRWD1_HUMAN	Q9UFC0	LRWD1_HUMAN	LRWD1	647	Homo sapiens OX=9606	Leucine-rich repeat and WD repeat-containing protein 1 	1:Experimental evidence at protein level	0.8911	0.9931	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UK59|DBR1_HUMAN	Q9UK59	DBR1_HUMAN	DBR1	544	Homo sapiens OX=9606	Lariat debranching enzyme 	1:Experimental evidence at protein level	0.8904	0.9931	1	1	1	1	1	1	     0	     0	     0			
sp|Q969U7|PSMG2_HUMAN	Q969U7	PSMG2_HUMAN	PSMG2	264	Homo sapiens OX=9606	Proteasome assembly chaperone 2 	1:Experimental evidence at protein level	0.8903	0.9930	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HB21|PKHA1_HUMAN	Q9HB21	PKHA1_HUMAN	PLEKHA1	404	Homo sapiens OX=9606	Pleckstrin homology domain-containing family A member 1 	1:Experimental evidence at protein level	0.8901	0.9930	1	1	1	1	1	1	     0	     0	     0			
sp|Q8TAA9|VANG1_HUMAN	Q8TAA9	VANG1_HUMAN	VANGL1	524	Homo sapiens OX=9606	Vang-like protein 1 	1:Experimental evidence at protein level	0.8880	0.9929	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NP92|RT30_HUMAN	Q9NP92	RT30_HUMAN	MRPS30	439	Homo sapiens OX=9606	39S ribosomal protein S30, mitochondrial 	1:Experimental evidence at protein level	0.8872	0.9928	1	1	1	1	1	1	     0	     0	     0			
sp|Q9GZT8|NIF3L_HUMAN	Q9GZT8	NIF3L_HUMAN	NIF3L1	377	Homo sapiens OX=9606	NIF3-like protein 1 	1:Experimental evidence at protein level	0.8862	0.9928	1	1	1	1	1	1	     0	     0	     0			
sp|Q15043|S39AE_HUMAN	Q15043	S39AE_HUMAN	SLC39A14	492	Homo sapiens OX=9606	Metal cation symporter ZIP14 	1:Experimental evidence at protein level	0.8860	0.9927	1	1	1	1	1	1	     0	     0	     0			
sp|Q9GZY4|COA1_HUMAN	Q9GZY4	COA1_HUMAN	COA1	146	Homo sapiens OX=9606	Cytochrome c oxidase assembly factor 1 homolog 	1:Experimental evidence at protein level	0.8860	0.9927	1	1	1	1	1	1	     0	     0	     0			
sp|Q2PZI1|D19L1_HUMAN	Q2PZI1	D19L1_HUMAN	DPY19L1	675	Homo sapiens OX=9606	Probable C-mannosyltransferase DPY19L1 	2:Experimental evidence at transcript level	0.8858	0.9976	1	0	1	1	0	1	     0	     0	     0			
sp|A2RRP1|NBAS_HUMAN	A2RRP1	NBAS_HUMAN	NBAS	2371	Homo sapiens OX=9606	NBAS subunit of NRZ tethering complex 	1:Experimental evidence at protein level	0.8847	0.9927	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQX4|MYO5C_HUMAN	Q9NQX4	MYO5C_HUMAN	MYO5C	1742	Homo sapiens OX=9606	Unconventional myosin-Vc 	1:Experimental evidence at protein level	0.8844	0.9926	1	1	1	2	2	2	     0	     0	     0			
sp|Q99959|PKP2_HUMAN	Q99959	PKP2_HUMAN	PKP2	881	Homo sapiens OX=9606	Plakophilin-2 	1:Experimental evidence at protein level	0.8842	0.9926	1	1	1	1	1	1	     0	     0	     0			
sp|Q5SXM8|DNLZ_HUMAN	Q5SXM8	DNLZ_HUMAN	DNLZ	178	Homo sapiens OX=9606	DNL-type zinc finger protein 	1:Experimental evidence at protein level	0.8824	0.9925	1	1	1	2	2	2	     0	     0	     0	12C(57.0214)		
sp|Q99685|MGLL_HUMAN	Q99685	MGLL_HUMAN	MGLL	303	Homo sapiens OX=9606	Monoglyceride lipase 	1:Experimental evidence at protein level	0.8799	0.9923	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IYI6|EXOC8_HUMAN	Q8IYI6	EXOC8_HUMAN	EXOC8	725	Homo sapiens OX=9606	Exocyst complex component 8 	1:Experimental evidence at protein level	0.8792	0.9923	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NZ32|ARP10_HUMAN	Q9NZ32	ARP10_HUMAN	ACTR10	417	Homo sapiens OX=9606	Actin-related protein 10 	1:Experimental evidence at protein level	0.8790	0.9922	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0U1RR11|CENL1_HUMAN	A0A0U1RR11	CENL1_HUMAN	CENPVL1	272	Homo sapiens OX=9606	Centromere protein V-like protein 1 	2:Experimental evidence at transcript level	0.8767	0.9921	1	0	1	1	0	1	     0	     0	     0			sp|A0A0U1RRI6|CENL3_HUMAN, sp|P0DPI3|CENL2_HUMAN
sp|O60879|DIAP2_HUMAN	O60879	DIAP2_HUMAN	DIAPH2	1101	Homo sapiens OX=9606	Protein diaphanous homolog 2 	1:Experimental evidence at protein level	0.8740	0.9919	1	1	1	1	1	1	     0	     0	     0			
sp|P42574|CASP3_HUMAN	P42574	CASP3_HUMAN	CASP3	277	Homo sapiens OX=9606	Caspase-3 	1:Experimental evidence at protein level	0.8721	0.9917	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BXP2|S12A9_HUMAN	Q9BXP2	S12A9_HUMAN	SLC12A9	914	Homo sapiens OX=9606	Solute carrier family 12 member 9 	1:Experimental evidence at protein level	0.8703	0.9916	1	1	1	1	1	1	     0	     0	     0			
sp|O14874|BCKD_HUMAN	O14874	BCKD_HUMAN	BCKDK	412	Homo sapiens OX=9606	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial 	1:Experimental evidence at protein level	0.8688	0.9915	1	1	1	1	1	1	     0	     0	     0			
sp|Q14185|DOCK1_HUMAN	Q14185	DOCK1_HUMAN	DOCK1	1865	Homo sapiens OX=9606	Dedicator of cytokinesis protein 1 	1:Experimental evidence at protein level	0.8680	0.9914	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P1X6|CH082_HUMAN	Q6P1X6	CH082_HUMAN	C8orf82	216	Homo sapiens OX=9606	UPF0598 protein C8orf82 	1:Experimental evidence at protein level	0.8670	0.9914	1	1	1	1	1	1	     0	     0	     0	11C(57.0214)		
sp|Q9H2J4|PDCL3_HUMAN	Q9H2J4	PDCL3_HUMAN	PDCL3	239	Homo sapiens OX=9606	Phosducin-like protein 3 	1:Experimental evidence at protein level	0.8639	0.9911	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
sp|P19022|CADH2_HUMAN	P19022	CADH2_HUMAN	CDH2	906	Homo sapiens OX=9606	Cadherin-2 	1:Experimental evidence at protein level	0.8630	0.9911	1	1	1	1	1	1	     0	     0	     0			
sp|Q8NC60|NOA1_HUMAN	Q8NC60	NOA1_HUMAN	NOA1	698	Homo sapiens OX=9606	Nitric oxide-associated protein 1 	1:Experimental evidence at protein level	0.8629	0.9911	1	1	1	1	1	1	     0	     0	     0			
sp|Q96KA5|CLP1L_HUMAN	Q96KA5	CLP1L_HUMAN	CLPTM1L	538	Homo sapiens OX=9606	Lipid scramblase CLPTM1L 	1:Experimental evidence at protein level	0.8629	0.9911	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C002|NMES1_HUMAN	Q9C002	NMES1_HUMAN	NMES1	83	Homo sapiens OX=9606	Normal mucosa of esophagus-specific gene 1 protein 	1:Experimental evidence at protein level	0.8619	0.9910	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NZM3|ITSN2_HUMAN	Q9NZM3	ITSN2_HUMAN	ITSN2	1697	Homo sapiens OX=9606	Intersectin-2 	1:Experimental evidence at protein level	0.8613	0.9909	1	1	1	1	1	1	     0	     0	     0			
sp|Q4KWH8|PLCH1_HUMAN	Q4KWH8	PLCH1_HUMAN	PLCH1	1693	Homo sapiens OX=9606	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 	1:Experimental evidence at protein level	0.8605	0.9909	1	1	1	1	1	1	     0	     0	     0			
sp|Q7Z417|NUFP2_HUMAN	Q7Z417	NUFP2_HUMAN	NUFIP2	695	Homo sapiens OX=9606	FMR1-interacting protein NUFIP2 	1:Experimental evidence at protein level	0.8581	0.9907	1	1	1	1	1	1	     0	     0	     0			
sp|P50583|AP4A_HUMAN	P50583	AP4A_HUMAN	NUDT2	147	Homo sapiens OX=9606	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] 	1:Experimental evidence at protein level	0.8575	0.9907	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
sp|O60637|TSN3_HUMAN	O60637	TSN3_HUMAN	TSPAN3	253	Homo sapiens OX=9606	Tetraspanin-3 	2:Experimental evidence at transcript level	0.8570	0.9906	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UK45|LSM7_HUMAN	Q9UK45	LSM7_HUMAN	LSM7	103	Homo sapiens OX=9606	U6 snRNA-associated Sm-like protein LSm7 	1:Experimental evidence at protein level	0.8559	0.9905	1	1	1	1	1	1	     0	     0	     0	7C(57.0214)		
sp|Q9Y376|CAB39_HUMAN	Q9Y376	CAB39_HUMAN	CAB39	341	Homo sapiens OX=9606	Calcium-binding protein 39 	1:Experimental evidence at protein level	0.8552	0.9905	1	1	1	1	1	1	     0	     0	     0			
